perturbation_idx,majority_eg_pct,minority_eg_pct,asymmetry_pp,majority_mm_pp,minority_mm_pp,majority_declination,minority_declination,majority_seats_at_50_ndp,minority_seats_at_50_ndp,majority_ndp_seats,minority_ndp_seats,majority_conservation_pass,minority_conservation_pass,majority_coverage_frac,minority_coverage_frac
125,-5.4439901988172705,0.5301515336419589,5.974141732459229,-1.4271363466080988,-1.6439537551549865,-0.04541992156398319,-0.016368792340394202,49,43,40,34,True,True,0.9164560624285488,0.8953878250498787
126,-5.495798715851495,0.5271634740192481,6.022962189870743,-1.442770956083611,-1.8483945328893026,-0.058520893940836434,-0.022917753090437247,49,45,41,35,True,True,0.9163863484160838,0.895642298299107
127,-5.602987447602038,0.6593194162150099,6.262306863817048,-1.6855047904036968,-1.9094384555185695,-0.05800977885139033,-0.021601791590739678,49,46,41,35,True,True,0.9164462554960515,0.8953251569024023
128,-2.1946896498897335,0.6831717975775594,2.8778614474672928,-2.151277943571034,-1.903778271227624,-0.046232999997225376,-0.012708157716766219,49,45,40,34,True,True,0.9164661765119523,0.8954402362794263
129,-2.341397474486085,1.8348427181559077,4.176240192641992,-1.4981175913958311,-1.209865100416263,-0.03199119343595715,-0.011390035214941072,49,44,39,34,True,True,0.9164105825865575,0.8951734791443842
130,-2.3696709339264004,0.7969858082379778,3.166656742164378,-1.2781306291643812,-1.5624172368680522,-0.04577796299288143,-0.012145767680298972,49,44,40,34,True,True,0.9163997184117694,0.8945992637786756
131,-5.506171434330845,0.7853817570377708,6.2915531913686165,-1.4260683688532727,-1.672532659064696,-0.05896337665803888,-0.013044354144905197,49,45,41,34,True,True,0.9165367527851485,0.8951841165839323
132,-2.2154908492424066,0.8276955067435631,3.0431863559859695,-1.3569283478461036,-1.99526746717949,-0.044318723975538335,-0.02185176301851081,49,47,40,35,True,True,0.9163500718847468,0.8954167662192934
133,-2.4667360310813105,0.7421890551784392,3.2089250862597494,-1.2718120990555803,-1.6945071020322,-0.04548705489142922,-0.02414249962885353,49,45,40,35,True,True,0.9167644993730749,0.8954781127084266
134,-2.077476899513692,2.1783341846273543,4.255811084141046,-1.31901937044675,-1.8744006576247196,-0.04478274299924978,0.002619243172632666,49,47,40,33,True,True,0.916517891439924,0.8955685890462568
135,-5.455360459002112,0.6274921278717693,6.082852586873881,-1.3946411606125808,-1.735269946420015,-0.05781991518865632,-0.023512489168118,49,45,41,35,True,True,0.916341533831814,0.895255670587651
136,-5.5042985232563835,2.228676306509584,7.7329748297659675,-1.482119649369401,-1.9340877182749183,-0.044843173872872955,0.0006875039646355453,49,45,40,33,True,True,0.9164536769981922,0.895462653929762
137,-5.463856615973301,0.6593692232862125,6.123225839259513,-1.758448157192144,-1.8860476362364598,-0.058310487756109065,-0.02226057762655298,48,46,41,35,True,True,0.916473659064566,0.8956280060786107
138,-5.590799830309297,0.9588562284709106,6.549656058780208,-1.3358600688103406,-2.238477925854893,-0.05762600022660994,-0.023069204853302713,49,47,41,35,True,True,0.916515826779531,0.895166272494472
139,-5.518997423368776,0.5065329286000633,6.02553035196884,-1.5463024194461217,-1.7058856518695875,-0.04523327988379267,-0.03864613287616463,49,46,40,36,True,True,0.9164412079056722,0.8955627439254988
140,-5.3935894004473255,2.185658691039518,7.579248091486844,-1.4888541921603216,-1.846824971790273,-0.05883064304384627,0.0010183580569297656,49,46,41,33,True,True,0.91657566842099,0.8945370034896357
141,-2.2087044537114924,1.0421938553565468,3.250898309068039,-1.5335879627972893,-1.910540158949775,-0.03179590384378288,-0.022976708811208724,49,47,39,35,True,True,0.9165392499284114,0.8945314342188477
142,-5.334980837336431,2.3131859730581112,7.648166810394542,-1.6785839258254387,-2.0551852621588704,-0.0452117721435164,-0.009639463899168242,49,47,40,34,True,True,0.9165060175380402,0.8955984740361393
143,-2.3673391710654013,2.434385103630637,4.8017242746960385,-1.3441661696553198,-1.8383666677610544,-0.04614372214723105,-0.015397230766643977,49,46,40,34,True,True,0.9163431227765092,0.8955844386966014
144,-5.4417047588801895,0.7620562426146793,6.203761001494869,-1.2567689004385763,-1.6345129719633755,-0.057520183307615796,-0.026595071274776335,49,45,41,35,True,True,0.9165336901902745,0.8955813892224546
145,-2.26897437480995,0.5500778661689114,2.819052240978861,-1.444330154621376,-2.12750852654266,-0.03286986371173155,-0.02586753269767287,49,45,39,35,True,True,0.9163816990263859,0.8949361976797444
146,-5.703731694431898,0.7858504911082066,6.489582185540105,-1.349462427429876,-2.130504322450111,-0.058405372087259835,-0.0357874414410714,49,47,41,36,True,True,0.9163456129328774,0.8954592405501558
147,-2.333384276928776,0.4184479114578022,2.7518321883865786,-1.672923281202482,-1.859180814086553,-0.04633988007228676,-0.036924915175664846,49,45,40,36,True,True,0.916389897042116,0.8953315630505934
148,-2.706848259950037,0.7870126585944857,3.4938609185445224,-1.7712519932765625,-1.9822823227853503,-0.045566519886248776,-0.01229092429685742,48,46,40,34,True,True,0.9164119870957473,0.8950176766247058
149,-2.4898896466361284,0.7087248090635575,3.198614455699686,-1.4627931873824385,-2.045667074058599,-0.04619457565230156,-0.010642958614264257,49,46,40,34,True,True,0.9162987797678342,0.8943810821191837
150,-5.363992184406392,1.9965369736191694,7.360529158025561,-1.9563769378767693,-1.5225524371163313,-0.05776774313897177,0.0029016816949772946,49,44,41,33,True,True,0.91619817499321,0.8955186805957412
151,-5.365164222008938,0.6476566412207492,6.012820863229687,-1.592665918996189,-2.1773487117606516,-0.057722861449074354,-0.02370917586300803,49,46,41,35,True,True,0.9164634340232646,0.8956125156970902
152,-2.2136741494489955,0.601768361873786,2.8154425113227814,-1.3967481527482561,-1.5824181111788627,-0.04523256203516884,-0.01235043156769461,49,44,40,34,True,True,0.9164528689708331,0.8948165851761647
153,-5.531085306681467,0.5353664616843146,6.0664517683657815,-1.4954884760377596,-1.8039190343108247,-0.05748472551835294,-0.03737053526781458,49,45,41,36,True,True,0.9163379511727789,0.8955814552406917
154,-2.3671631023457462,0.580259889928284,2.94742299227403,-1.4677281840566325,-1.6316357802947934,-0.04513714658764147,-0.035224388636391456,49,46,40,36,True,True,0.9164292430259431,0.8952583077332834
155,-2.4522905940575668,0.7537925547211735,3.2060831487787405,-1.2591621413172993,-1.8084890166403023,-0.046280960179886144,-0.02054371624546527,49,46,40,35,True,True,0.9164927456271985,0.8953935849214668
156,-2.523002292420553,0.6085823016302282,3.131584594050781,-1.4573613040499145,-1.875673354629237,-0.04603742366825514,-0.03787705683054387,49,48,40,36,True,True,0.9164808140336839,0.8954745243659115
157,-2.179741778197582,0.8854223738223723,3.065164152019954,-1.7349656818653858,-1.7827519428633476,-0.046014889996225376,-0.021195840599918275,49,45,40,35,True,True,0.9163525656078769,0.8955662702894548
158,-2.470479229470696,2.106871517396481,4.577350746867177,-1.7176054659921558,-1.7591722724534187,-0.04580238099943722,-0.0011669638571484445,49,46,40,33,True,True,0.9164930386825878,0.8953264268023061
159,-2.268356038278063,0.6465436417702338,2.914899680048297,-1.6023610176035707,-1.5950472678373573,-0.045837680888814014,-0.02254923696041322,49,45,40,35,True,True,0.9165628717161038,0.894363940544151
160,-5.560030245738895,0.5245840090402304,6.084614254779126,-1.5607789276883943,-1.3025096209886455,-0.05854499146575836,-0.011644970031415982,49,44,41,34,True,True,0.9163624289204381,0.894662844494942
161,-5.5263321364227425,0.5324952393076208,6.058827375730363,-1.7549756040474207,-1.7677235943835357,-0.05769356652573071,-0.03464082287598578,48,45,41,36,True,True,0.916387766809977,0.8953585039748163
162,-5.463211785890028,0.3788888306921016,5.842100616582129,-1.4148006181237516,-1.7469781578056343,-0.057923558997291236,-0.039598015457257614,49,45,41,36,True,True,0.916377960470217,0.8948621403737648
163,-5.523342282375604,0.8645586797816104,6.3879009621572145,-1.3262301052173686,-1.898526808696227,-0.05924132180899759,-0.024166862518669285,49,45,41,35,True,True,0.9164737073714286,0.8955061040419078
164,-2.504832245130799,0.7230247213141557,3.2278569664449552,-1.450168925922446,-1.6920732290784612,-0.045468456137964505,-0.022225016380510273,49,45,40,35,True,True,0.9163614312676154,0.895341606635305
165,-2.5217707366073348,0.18548813187594407,2.707258868483279,-1.776716699056119,-1.6417492314187265,-0.0460148987357871,-0.03877364673337742,49,45,40,36,True,True,0.916343875779922,0.8955506226106923
166,-2.273982713576316,2.01007546327718,4.284058176853496,-1.4568765974393827,-1.9738285010020895,-0.04565538206821464,-0.023739669289433322,49,45,40,35,True,True,0.9163369512785858,0.8955195821916091
167,-2.178691763310814,0.3146569960896554,2.4933487594004693,-1.9655858220598121,-1.904021563078756,-0.04581928513999723,-0.029486347096418616,49,45,40,35,True,True,0.9165770846748121,0.8951477792867002
168,-5.2379954125808075,0.3893791548139399,5.627374567394747,-1.4575202003668852,-1.5732011082859154,-0.057060856819009895,-0.03619603240454815,49,45,41,36,True,True,0.9163064261789421,0.8956317473345855
169,-2.186892026623686,0.8717087246705311,3.0586007512942173,-1.8043131629011222,-2.3026943808186653,-0.031856029647497085,-0.022000264881406873,49,48,39,35,True,True,0.9164670416319528,0.894903499098847
170,-5.789292927700421,0.5575433307550993,6.34683625845552,-1.6764231813654107,-1.8947158641562711,-0.07209343728684231,-0.036519530205619745,49,47,42,36,True,True,0.916478701809895,0.8955829919843896
171,-2.375547902593036,0.6914957626551876,3.0670436652482236,-1.5081982713897324,-1.6772717571834073,-0.04577570775851029,-0.01213772820619168,49,45,40,34,True,True,0.9164699251365924,0.8955894869056039
172,-5.224428241645838,0.5033686704118575,5.727796912057697,-1.6511006598066147,-1.4235028997417576,-0.05768244562728221,-0.011782716613633228,49,44,41,34,True,True,0.9165855010177149,0.8956340644509525
173,-2.680649517758368,0.38392879652369016,3.064578314282058,-1.3472921612075028,-1.6597640215260612,-0.04475678536662979,-0.02702012885970415,48,46,40,35,True,True,0.9164749213549083,0.8955699175266272
174,-2.388207631599897,0.5712940565384179,2.9595016881383147,-1.4863603056192387,-1.6259464638470555,-0.044839146409892006,-0.02592675804203923,49,45,40,35,True,True,0.9163404193571434,0.8953719166513521
175,-2.2376461968945645,2.0222959666071825,4.259942163501747,-1.5696057069163494,-1.6390580084228223,-0.04633163775613395,-0.0036137471771519984,49,44,40,33,True,True,0.9163698299624723,0.8950809586349557
176,-2.6010632572082377,2.039259747631037,4.640323004839275,-1.7528294943080835,-1.4958991857509707,-0.04699016039045451,-0.02217275904010517,49,45,40,35,True,True,0.9164357241307266,0.8953105531942019
177,-5.454782626731838,1.1399489017728826,6.59473152850472,-1.5613881784573125,-2.10309561546117,-0.0449491676595942,-0.022589315648805314,49,47,40,35,True,True,0.916443889233494,0.8952533005309877
178,-2.3434868823629835,0.7636388396803576,3.1071257220433415,-1.4329649798967836,-2.0704269493254213,-0.04444075167052685,-0.025395849770767358,49,48,40,35,True,True,0.9165152054619565,0.895475417847228
179,-2.3464767830370286,0.3725597756862817,2.71903655872331,-2.0075357555419613,-1.673028107043295,-0.03277620029910892,-0.03849237409643181,49,45,39,36,True,True,0.9163866279588369,0.8955076435217295
180,-2.4649792196484026,2.0896765908319326,4.554655810480335,-1.4060154223265287,-1.9973973882245644,-0.04582715885277265,-0.010028324810939739,49,47,40,34,True,True,0.9164795720050023,0.8952308383582083
181,-5.392474337275764,2.0523894925184507,7.444863829794215,-1.354710130236908,-1.6556630917553383,-0.05854793770875382,-0.011713863260534767,49,47,41,34,True,True,0.9164592091440545,0.8955511712803983
182,-2.7196242255713354,0.5309714678401699,3.2505956934115052,-1.529714549231298,-1.820001933256904,-0.0593512100194809,-0.04003738735851613,49,47,41,36,True,True,0.9164998432692073,0.895394435406451
183,-5.56559759548954,0.6652390714478439,6.230836666937384,-1.3263970174933026,-1.7689810126746253,-0.057272965452979156,-0.024188309762750812,48,48,41,35,True,True,0.9164994650585896,0.8952571426032493
184,-2.2687647779838525,0.6161269403950449,2.8848917183788974,-1.4266862162212957,-1.5165526602642865,-0.045384913638796445,-0.010112162659126291,49,46,40,34,True,True,0.9164205574321698,0.8950405187747184
185,-2.531731749407393,0.6056955706973881,3.137427320104781,-1.3483144187030949,-1.4473871852608455,-0.045848482048114494,-0.013573266019314335,49,44,40,34,True,True,0.9163533611233176,0.8955364180250935
186,-2.3825093892425504,0.7309951518209917,3.1135045410635422,-1.4873003101141258,-1.6841970460254707,-0.045453546289433794,-0.02198003365120289,49,46,40,35,True,True,0.9164509841368903,0.8956059354763809
187,-2.4545992294786823,0.8691295159932648,3.3237287454719473,-1.4172213474975603,-2.0004019895451366,-0.04492734620565466,-0.021645259449559993,49,47,40,35,True,True,0.9164039561817497,0.8953146495169017
188,-5.55180550755362,0.6000105081583244,6.151816015711945,-1.4988535769143108,-1.7065574596629385,-0.04424833675613652,-0.023165988182886742,49,46,40,35,True,True,0.9164524797974527,0.8948589250107787
189,-2.329038668242264,0.4956900482819244,2.8247287165241883,-1.7129016002174036,-1.4474245167458877,-0.04497933499046349,-0.024860634090931574,49,44,40,35,True,True,0.9165437539631773,0.8948977869611142
190,-2.356731797640687,0.38913386510793535,2.745865662748623,-1.8586926732792275,-1.37780620064325,-0.03313814182708759,-0.025493037626268256,49,44,39,35,True,True,0.9164576391173168,0.8955867922576817
191,-2.129693217918685,2.0067936421651495,4.136486860083835,-1.9699411694034996,-1.5745560454053953,-0.046353098133571954,-0.010892529129425114,49,45,40,34,True,True,0.9165271902320884,0.8955974712273038
192,-2.181500881822947,0.7367972571503096,2.9182981389732565,-1.6219130772918366,-1.594965524103098,-0.03288703350004917,-0.025086537598543898,49,45,39,35,True,True,0.9165072013790981,0.8955098201274071
193,-2.5477310783864557,0.46943567608794073,3.0171667544743963,-1.291540354834969,-1.739512711789315,-0.04529623062407532,-0.037563017139779165,49,45,40,36,True,True,0.9164697136681209,0.8949267013897886
194,-2.338332539934779,0.6798908311879303,3.018223371122709,-1.8178200866654393,-2.117538705219718,-0.04525261969623788,-0.02197311723276737,49,46,40,35,True,True,0.9165268366952368,0.895504773629739
195,-2.209632333676602,2.394415207373122,4.604047541049725,-1.5813140914731183,-2.0179819930991383,-0.04604796217598175,0.0024922530140021786,49,47,40,33,True,True,0.9165356775529618,0.8955037101094463
196,-5.874368500539087,0.5722310526847365,6.446599553223824,-1.7258618759341648,-2.4426167703312296,-0.07167632386988598,-0.026905320488583052,49,47,42,35,True,True,0.9162693392252266,0.8955721686327354
197,-2.4388392765965183,0.5714100322847214,3.0102493088812396,-1.6947536961210596,-1.6715785506028424,-0.045226864621474135,-0.036855949974562284,49,45,40,36,True,True,0.9164881484938336,0.8950284496205915
198,-2.5341936879663614,2.187124928600782,4.721318616567143,-1.2912629793136066,-1.8242211534531594,-0.04500018067239979,-0.020468407837141083,48,48,40,35,True,True,0.9164880858668593,0.8952690682678088
199,-2.7081273055439783,0.5912192660609276,3.299346571604906,-1.670264838082819,-1.7371042401096048,-0.058628996443560066,-0.024540474019605945,49,45,41,35,True,True,0.9165593326618516,0.895571311834222
