map,name_2026,perimeter_km_total,da_anchored_km,da_anchored_pct,muni_anchored_km_v0_4,muni_anchored_pct_recomputed,new_total_anchored_pct,pre_da_error_m
minority,Lethbridge-Taber-Warner,410.933439659522,1.524922350489349,0.3710874324934033,122.47839675337258,29.804923360545153,30.176010793038557,75.71236062638008
minority,Lloydminster-Wainwright,511.8616203507597,5.8221260128462475,1.1374414063036338,22.09009120660927,4.315637337972664,5.453078744276297,78.18931806517568
minority,Medicine Hat-Brooks,635.3446550811799,4.4726012756621145,0.7039645710233664,13.455724087304882,2.117862168146453,2.8218267391698193,78.04762665896563
minority,Medicine Hat-Cypress,410.19808248790304,47.08627939173945,11.478912603919365,304.211874560925,74.16218835442665,85.64110095834602,41.612488244105116
minority,Olds-Three Hills-Didsbury,354.415095561437,20.209145132688004,5.702111841673741,2.9866782881368015,0.842706285804654,6.544818127478395,29.03511369003018
minority,Peace River,1653.9094628555379,4.3733463635565295,0.2644247742561301,13.420764377683339,0.8114570161846631,1.0758817904407931,76.04228268576392
minority,Red Deer-Blackfalds,28.08848017652565,8.047940517429819,28.65210387622081,18.341575839109908,65.29928185448243,93.95138573070324,20.320309803558946
minority,Red Deer-Innisfail,210.75709894171356,4.346454196193961,2.062305003256856,16.764499023558624,7.954417245131548,10.016722248388405,70.97592908044852
minority,Red Deer-Lacombe,172.26485114402442,5.472188469102056,3.1766134720814034,13.942654722428856,8.093731617236243,11.270345089317646,77.97338167960098
minority,Red Deer-Sylvan Lake,170.47513775608346,14.920544465981314,8.752328733900008,11.69715168118084,6.8615000610336345,15.613828794933642,72.97896221120068
minority,Rocky Mountain House-Banff Park,697.0132470995509,10.324447066755637,1.4812411542704937,262.6152892930149,37.67723072492866,39.158471879199155,94.36261564737435
minority,Sherwood Park,0.0,0.0,0.0,0.0,,0.0,0.0
minority,St. Albert,33.604292354669134,6.1412039816017225,18.275058188358003,27.46308837306741,81.72494181164201,100.00000000000001,21.868439683495957
minority,St. Albert-Sturgeon,187.70865291483955,34.79137758065586,18.534775589935197,152.84991887043418,81.42934089446575,99.96411648440095,7.536746576582579
minority,Stony Plain-Drayton Valley,232.63166237657973,156.3175246407952,67.19529192365542,3.6594066626928154,1.5730475487765023,68.76833947243192,49.98449436474468
minority,Sherwood Park-Strathcona,178.55650829819328,49.59184391374183,27.773753186818798,63.07530238877717,35.32512087626626,63.09887406308506,47.22718454808615
minority,West Yellowhead,1257.8444156464304,7.022311244588875,0.5582813865719612,16.832235696826697,1.338181057009049,1.8964624435810102,71.20862429989472
minority,Wetaskawin-Ponoka-Maskwacis,327.1109699978246,8.999437234574014,2.751187841433096,5.890625645586144,1.8008034538325994,4.551991295265696,75.03973938650424
