map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
minority,Calgary-Lougheed,Calgary-West-Tsuut'ina,0.08318285783074515,0.1765369960957712,NDP,NDP,UCP,UCP,False,True
minority,Calgary-West-Tsuut'ina,Calgary-Lougheed,0.0881979396961287,0.16648609606356085,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Lougheed,Canmore-Kananaskis,0.08318285783074515,0.01327724464309189,NDP,UCP,UCP,NDP,False,False
minority,Canmore-Kananaskis,Calgary-Lougheed,0.006572893387669252,0.16648609606356085,UCP,NDP,NDP,UCP,False,False
minority,Calgary-Lougheed,Peace River,0.08318285783074515,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Lougheed,0.2608334103298531,0.16648609606356085,NDP,NDP,UCP,UCP,False,True
minority,Calgary-McCall-Bhullar,Calgary-Peigan-Chestermere,0.07991377933897494,0.1628579982037721,UCP,NDP,NDP,UCP,False,False
minority,Calgary-Peigan-Chestermere,Calgary-McCall-Bhullar,0.08137910388184812,0.15998722656873704,NDP,UCP,UCP,NDP,False,False
minority,Calgary-McCall-Bhullar,Peace River,0.07991377933897494,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-McCall-Bhullar,0.2608334103298531,0.15998722656873704,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Mountain View,Calgary-Varsity,0.16102305475504322,0.17839306054499254,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Varsity,Calgary-Mountain View,0.08915272058179269,0.3221261607428754,UCP,UCP,NDP,NDP,False,True
minority,Calgary-Mountain View,Peace River,0.16102305475504322,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-Mountain View,0.2608334103298531,0.3221261607428754,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Nolan Hill-Cochrane,Canmore-Kananaskis,0.019509981851179675,0.01327724464309189,NDP,UCP,UCP,NDP,False,False
minority,Canmore-Kananaskis,Calgary-Nolan Hill-Cochrane,0.006572893387669252,0.03911070780399274,UCP,NDP,NDP,UCP,False,False
minority,Calgary-Nolan Hill-Cochrane,Peace River,0.019509981851179675,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-Nolan Hill-Cochrane,0.2608334103298531,0.03911070780399274,NDP,NDP,UCP,UCP,True,True
minority,Calgary-North,Calgary-North East,0.004006359300476947,0.10096558554097548,NDP,UCP,UCP,NDP,False,False
minority,Calgary-North East,Calgary-North,0.050408516959643476,0.00820349761526232,UCP,NDP,NDP,UCP,False,False
minority,Calgary-North,Peace River,0.004006359300476947,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-North,0.2608334103298531,0.00820349761526232,NDP,NDP,UCP,UCP,True,True
