"seats_at_50_50","weight","polsby_popper"
0.459770114942529,0.000321807055266217,0.247279569830807
0.459770114942529,0.000272372424890046,0.241494267028259
0.459770114942529,7.03095163310598e-05,0.248636305583714
0.448275862068966,7.06261471552795e-05,0.242666147737177
0.448275862068966,7.15212475712317e-05,0.23687839579161
0.471264367816092,7.47183438350063e-05,0.247400677403913
0.459770114942529,4.70566547345199e-05,0.244851478740482
0.436781609195402,0.000265964594718406,0.243091139416377
0.459770114942529,2.20115486480418e-05,0.247006973207802
0.482758620689655,5.97013453567021e-05,0.243156877677485
0.448275862068966,0.000175007320071696,0.249777442818395
0.448275862068966,6.25817664816457e-05,0.241860786901814
0.448275862068966,0.000348672998380696,0.229945527157559
0.471264367816092,2.2072233251832e-05,0.242037762827494
0.459770114942529,6.68849684470302e-05,0.244442486109753
0.459770114942529,8.17495139049185e-05,0.242569295792883
0.471264367816092,6.84854349896208e-05,0.247895190721738
0.448275862068966,0.000256607083867835,0.230494603651251
0.436781609195402,0.000166877263929198,0.237492242167127
0.471264367816092,0.000213546647113696,0.243396954573585
0.448275862068966,0.000354417463849487,0.246245407775057
0.448275862068966,0.000273674796879563,0.243502213263232
0.448275862068966,0.000219524875970032,0.239298422767207
0.448275862068966,0.000410853235236412,0.24655719450871
0.448275862068966,0.00156455405341523,0.248062958539363
0.436781609195402,0.00013724190309197,0.240858334911723
0.448275862068966,0.000175468913223805,0.237654859450344
0.459770114942529,4.69570359299047e-05,0.236316270996929
0.448275862068966,0.00011491064252042,0.243734201438604
0.459770114942529,0.000337758252733818,0.242315591259954
0.459770114942529,0.000241560680205043,0.241092793090609
0.448275862068966,0.000162424327338449,0.242682257388112
0.448275862068966,0.000386637233290349,0.246619235716417
0.459770114942529,4.28244782000292e-05,0.247538742266818
0.448275862068966,0.000229231200802049,0.237881722034328
0.448275862068966,0.000277904354124295,0.245739878030501
0.459770114942529,1.29946723456033e-05,0.237812132344517
0.459770114942529,6.96043292603326e-05,0.246516891431999
0.448275862068966,0.000528850100125102,0.245073758608044
0.471264367816092,0.000118672090527131,0.24726950832886
0.448275862068966,0.000347090155579672,0.24628670314638
0.448275862068966,0.000189050356041401,0.246273727792426
0.448275862068966,9.55664623987164e-05,0.247052658531778
0.459770114942529,0.000151754896752075,0.242169472378175
0.459770114942529,0.000185453173347245,0.242482874887835
0.448275862068966,8.94015594640396e-05,0.237309108384836
0.459770114942529,0.000108007937512581,0.241129554779419
0.436781609195402,7.85937680634371e-05,0.234654537830561
0.425287356321839,7.21807940489075e-05,0.239211381099618
0.448275862068966,6.75617979581182e-05,0.229911287754732
0.448275862068966,0.000494633304260722,0.243279388620007
0.459770114942529,6.05244182229908e-05,0.240957848785121
0.448275862068966,8.24266795168103e-05,0.249437185224579
0.459770114942529,0.000227633990212545,0.245731687344061
0.448275862068966,0.000175333990337872,0.247457251552252
0.425287356321839,0.000283367786927178,0.228665716034348
0.448275862068966,0.00055350065164589,0.242346430321932
0.471264367816092,4.22658436155035e-05,0.241769396356949
0.459770114942529,2.38124002947209e-05,0.24162259822616
0.459770114942529,5.85135657347974e-05,0.245727260184857
0.471264367816092,0.000153316818588861,0.242028489491034
0.459770114942529,4.4016104208837e-05,0.244791597239139
0.471264367816092,5.61711301660176e-05,0.244843625381583
0.459770114942529,7.10238880908403e-05,0.249837977043547
0.448275862068966,9.86272712724316e-05,0.244915008580599
0.425287356321839,4.29446714426123e-05,0.234701132354929
0.459770114942529,3.11748752832214e-05,0.24087666109442
0.459770114942529,0.000177150198916193,0.243875908166458
0.459770114942529,0.000411945950050561,0.247443761495688
0.448275862068966,6.91276456498523e-05,0.237028575146112
0.459770114942529,0.000228721765287258,0.245354700860319
0.436781609195402,3.90072869768987e-05,0.248307918807136
0.471264367816092,2.52185951033553e-05,0.24229616370385
0.448275862068966,5.84809883854412e-05,0.244750708106107
0.448275862068966,0.00024153138852021,0.248457761013575
0.448275862068966,0.000335901311783546,0.24448337318466
0.436781609195402,0.000269627752770096,0.247058385329783
0.448275862068966,1.90912191184633e-05,0.243021440640171
0.459770114942529,4.30767207428536e-05,0.246477961180379
0.459770114942529,1.52894251797979e-05,0.24172681566371
0.448275862068966,0.000123503560622044,0.23758432640962
0.459770114942529,4.01195650154757e-05,0.244055119506247
0.459770114942529,0.000151073427004968,0.243534138801268
0.448275862068966,8.90825257335141e-05,0.237182463690875
0.436781609195402,8.7179554498882e-05,0.244181476889311
0.459770114942529,6.00435768148651e-05,0.242344690758333
0.459770114942529,4.2698367490238e-05,0.249644460739292
0.471264367816092,8.74495581877068e-05,0.238223844790926
0.448275862068966,0.000786726447933273,0.228119099484464
0.459770114942529,0.000212429112656109,0.246226901759051
0.448275862068966,5.9848664130099e-05,0.233035433737738
0.448275862068966,0.000775207016842597,0.24248804653771
