burst,best_so_far,burst_best
408,0.5287356321839081,0.5287356321839081
409,0.5287356321839081,0.5287356321839081
410,0.5287356321839081,0.5287356321839081
411,0.5287356321839081,0.5287356321839081
412,0.5287356321839081,0.5287356321839081
413,0.5287356321839081,0.5287356321839081
414,0.5287356321839081,0.5287356321839081
415,0.5287356321839081,0.5287356321839081
416,0.5287356321839081,0.5287356321839081
417,0.5287356321839081,0.5287356321839081
418,0.5287356321839081,0.5287356321839081
419,0.5287356321839081,0.5287356321839081
420,0.5287356321839081,0.5287356321839081
421,0.5287356321839081,0.5287356321839081
422,0.5287356321839081,0.5287356321839081
423,0.5287356321839081,0.5287356321839081
424,0.5287356321839081,0.5287356321839081
425,0.5287356321839081,0.5287356321839081
426,0.5287356321839081,0.5287356321839081
427,0.5287356321839081,0.5287356321839081
428,0.5287356321839081,0.5287356321839081
429,0.5287356321839081,0.5287356321839081
430,0.5287356321839081,0.5287356321839081
431,0.5287356321839081,0.5287356321839081
432,0.5287356321839081,0.5287356321839081
433,0.5287356321839081,0.5287356321839081
434,0.5287356321839081,0.5287356321839081
435,0.5287356321839081,0.5287356321839081
436,0.5287356321839081,0.5287356321839081
437,0.5287356321839081,0.5287356321839081
438,0.5287356321839081,0.5287356321839081
439,0.5287356321839081,0.5287356321839081
440,0.5287356321839081,0.5287356321839081
441,0.5287356321839081,0.5287356321839081
442,0.5287356321839081,0.5287356321839081
443,0.5287356321839081,0.5287356321839081
444,0.5287356321839081,0.5287356321839081
445,0.5287356321839081,0.5287356321839081
446,0.5287356321839081,0.5287356321839081
447,0.5287356321839081,0.5287356321839081
448,0.5287356321839081,0.5287356321839081
449,0.5287356321839081,0.5287356321839081
450,0.5287356321839081,0.5287356321839081
451,0.5287356321839081,0.5287356321839081
452,0.5287356321839081,0.5287356321839081
453,0.5287356321839081,0.5287356321839081
454,0.5287356321839081,0.5287356321839081
455,0.5287356321839081,0.5287356321839081
456,0.5287356321839081,0.5287356321839081
457,0.5287356321839081,0.5287356321839081
458,0.5287356321839081,0.5287356321839081
459,0.5287356321839081,0.5287356321839081
460,0.5287356321839081,0.5287356321839081
461,0.5287356321839081,0.5287356321839081
462,0.5287356321839081,0.5287356321839081
463,0.5287356321839081,0.5287356321839081
464,0.5287356321839081,0.5287356321839081
465,0.5287356321839081,0.5287356321839081
466,0.5287356321839081,0.5287356321839081
467,0.5287356321839081,0.5287356321839081
468,0.5287356321839081,0.5287356321839081
469,0.5287356321839081,0.5287356321839081
470,0.5287356321839081,0.5287356321839081
471,0.5287356321839081,0.5287356321839081
472,0.5287356321839081,0.5287356321839081
473,0.5287356321839081,0.5287356321839081
474,0.5287356321839081,0.5287356321839081
475,0.5287356321839081,0.5287356321839081
476,0.5287356321839081,0.5287356321839081
477,0.5287356321839081,0.5287356321839081
478,0.5287356321839081,0.5287356321839081
479,0.5287356321839081,0.5287356321839081
480,0.5287356321839081,0.5287356321839081
481,0.5287356321839081,0.5287356321839081
482,0.5287356321839081,0.5287356321839081
483,0.5287356321839081,0.5287356321839081
484,0.5287356321839081,0.5287356321839081
485,0.5287356321839081,0.5287356321839081
486,0.5287356321839081,0.5287356321839081
487,0.5287356321839081,0.5287356321839081
488,0.5287356321839081,0.5287356321839081
489,0.5287356321839081,0.5287356321839081
490,0.5287356321839081,0.5287356321839081
491,0.5287356321839081,0.5287356321839081
492,0.5287356321839081,0.5287356321839081
493,0.5287356321839081,0.5287356321839081
494,0.5287356321839081,0.5287356321839081
495,0.5287356321839081,0.5287356321839081
496,0.5287356321839081,0.5287356321839081
497,0.5287356321839081,0.5287356321839081
498,0.5287356321839081,0.5287356321839081
499,0.5287356321839081,0.5287356321839081
500,0.5287356321839081,0.5287356321839081
501,0.5287356321839081,0.5287356321839081
502,0.5287356321839081,0.5287356321839081
503,0.5287356321839081,0.5287356321839081
504,0.5287356321839081,0.5287356321839081
505,0.5287356321839081,0.5287356321839081
506,0.5287356321839081,0.5287356321839081
507,0.5287356321839081,0.5287356321839081
508,0.5287356321839081,0.5287356321839081
509,0.5287356321839081,0.5287356321839081
510,0.5287356321839081,0.5287356321839081
511,0.5287356321839081,0.5287356321839081
512,0.5287356321839081,0.5287356321839081
513,0.5287356321839081,0.5287356321839081
514,0.5287356321839081,0.5287356321839081
515,0.5287356321839081,0.5287356321839081
516,0.5287356321839081,0.5287356321839081
517,0.5287356321839081,0.5287356321839081
518,0.5287356321839081,0.5287356321839081
519,0.5287356321839081,0.5287356321839081
520,0.5287356321839081,0.5287356321839081
521,0.5287356321839081,0.5287356321839081
522,0.5287356321839081,0.5287356321839081
523,0.5287356321839081,0.5287356321839081
524,0.5287356321839081,0.5287356321839081
525,0.5287356321839081,0.5287356321839081
526,0.5287356321839081,0.5287356321839081
527,0.5287356321839081,0.5287356321839081
528,0.5287356321839081,0.5287356321839081
529,0.5287356321839081,0.5287356321839081
530,0.5287356321839081,0.5287356321839081
531,0.5287356321839081,0.5287356321839081
532,0.5287356321839081,0.5287356321839081
533,0.5287356321839081,0.5287356321839081
534,0.5287356321839081,0.5287356321839081
535,0.5287356321839081,0.5287356321839081
536,0.5287356321839081,0.5287356321839081
537,0.5287356321839081,0.5287356321839081
538,0.5287356321839081,0.5287356321839081
539,0.5287356321839081,0.5287356321839081
540,0.5287356321839081,0.5287356321839081
541,0.5287356321839081,0.5287356321839081
542,0.5287356321839081,0.5287356321839081
543,0.5287356321839081,0.5287356321839081
544,0.5287356321839081,0.5287356321839081
545,0.5287356321839081,0.5287356321839081
546,0.5287356321839081,0.5287356321839081
547,0.5287356321839081,0.5287356321839081
548,0.5287356321839081,0.5287356321839081
549,0.5287356321839081,0.5287356321839081
550,0.5287356321839081,0.5287356321839081
551,0.5287356321839081,0.5287356321839081
552,0.5287356321839081,0.5287356321839081
553,0.5287356321839081,0.5287356321839081
554,0.5287356321839081,0.5287356321839081
555,0.5287356321839081,0.5287356321839081
556,0.5287356321839081,0.5287356321839081
557,0.5287356321839081,0.5287356321839081
558,0.5287356321839081,0.5287356321839081
559,0.5287356321839081,0.5287356321839081
560,0.5287356321839081,0.5287356321839081
561,0.5287356321839081,0.5287356321839081
562,0.5287356321839081,0.5287356321839081
563,0.5287356321839081,0.5287356321839081
564,0.5287356321839081,0.5287356321839081
565,0.5287356321839081,0.5287356321839081
566,0.5287356321839081,0.5287356321839081
567,0.5287356321839081,0.5287356321839081
568,0.5287356321839081,0.5287356321839081
569,0.5287356321839081,0.5287356321839081
570,0.5287356321839081,0.5287356321839081
571,0.5287356321839081,0.5287356321839081
572,0.5287356321839081,0.5287356321839081
573,0.5287356321839081,0.5287356321839081
574,0.5287356321839081,0.5287356321839081
575,0.5287356321839081,0.5287356321839081
576,0.5287356321839081,0.5287356321839081
577,0.5287356321839081,0.5287356321839081
578,0.5287356321839081,0.5287356321839081
579,0.5287356321839081,0.5287356321839081
580,0.5287356321839081,0.5287356321839081
581,0.5287356321839081,0.5287356321839081
582,0.5287356321839081,0.5287356321839081
583,0.5287356321839081,0.5287356321839081
584,0.5287356321839081,0.5287356321839081
585,0.5287356321839081,0.5287356321839081
586,0.5287356321839081,0.5287356321839081
587,0.5287356321839081,0.5287356321839081
588,0.5287356321839081,0.5287356321839081
589,0.5287356321839081,0.5287356321839081
590,0.5287356321839081,0.5287356321839081
591,0.5287356321839081,0.5287356321839081
592,0.5287356321839081,0.5287356321839081
593,0.5287356321839081,0.5287356321839081
594,0.5287356321839081,0.5287356321839081
595,0.5287356321839081,0.5287356321839081
596,0.5287356321839081,0.5287356321839081
