efficiency_gap,mean_median,declination,seats_at_50_50
0.02543773878079898,-0.012931708536764508,-0.04022487732915207,0.4367816091954023
0.03932709148031497,-0.018504525653539883,-0.0634651375031046,0.4367816091954023
0.01784784298736312,-0.011259748803820968,-0.010614740085759435,0.45977011494252873
0.005043888265657301,-0.017949396645532634,0.01330257993835753,0.4482758620689655
0.021139414068324338,-0.015933691515305104,-0.01657755424515446,0.4482758620689655
0.003001240031990147,-0.007560185240526152,0.014198308380227585,0.4482758620689655
0.010754258079283211,-0.016139770247611485,0.010491514999932656,0.4482758620689655
0.002644273702909919,-0.014270513501105864,0.031566204638147036,0.4367816091954023
0.011063136644861237,-0.016184674944905164,0.01273433831268926,0.4367816091954023
0.04024409646802696,-0.020569731380681855,-0.06293806225961354,0.4367816091954023
0.0325441992215538,-0.01925282635501291,-0.04188979926240701,0.4482758620689655
0.008532522294951902,-0.019743379482890844,0.00849128632709912,0.45977011494252873
0.059030618939735456,-0.024154018087146234,-0.09112014551267453,0.42528735632183906
0.04703607125574478,-0.008494407070180454,-0.06492005514495036,0.42528735632183906
0.05048402807111936,-0.017941649922774472,-0.06502242258176825,0.41379310344827586
0.04084214687787556,-0.01764892852833344,-0.044792535890007694,0.4482758620689655
0.03299239595029781,-0.008847131546882325,-0.038381416268609414,0.4367816091954023
0.043337565613351704,-0.010952885931078904,-0.06925506502431637,0.45977011494252873
0.04441795549855153,-0.007561747240238614,-0.06708959981301188,0.45977011494252873
0.043614062810310085,-0.00631718031443862,-0.06353399137165074,0.47126436781609193
0.031206297837954255,-0.010834943011431841,-0.042011240374475005,0.45977011494252873
0.02881973925467767,-0.010753852492475513,-0.03946230373984951,0.4827586206896552
0.017086095710248578,-0.005544749717160347,-0.009375770165966406,0.45977011494252873
0.009015811157826176,-0.0009995233152542138,0.004847380558439053,0.45977011494252873
0.031215774453056958,-0.008871770246771993,-0.05137556122876748,0.45977011494252873
0.0353437982271721,-0.009413761624337047,-0.05115200937066177,0.4482758620689655
0.038652094010351905,-0.024724005883287825,-0.053551186111679014,0.45977011494252873
0.038862253332488834,-0.026821972170128938,-0.04831466803241874,0.4482758620689655
0.02724187493421426,-0.016809587253808655,-0.017527807662524087,0.4482758620689655
0.01956365552374663,-0.01356996706833491,0.004801505920977095,0.42528735632183906
0.01607926129006949,-0.021649683679275777,0.00786201832382169,0.42528735632183906
0.030685805271454564,-0.015609986315405,-0.019787042015331394,0.4367816091954023
0.019359302605328726,-0.0017661286199951443,0.0009870760501731477,0.45977011494252873
0.03277581851583894,-0.0017266147506126428,-0.03039514048106035,0.45977011494252873
0.028274893974853898,0.0014943841698902283,-0.023804855261182242,0.4827586206896552
0.01769607415621861,-0.0016733664731133358,-0.0003026459540265099,0.4827586206896552
-0.0035725082749320704,-0.004235331028273448,0.04900948324474693,0.4827586206896552
-0.013543214224253844,0.0002904576515725399,0.06858638941278665,0.4827586206896552
6.81433083812474e-05,-0.01327958930649753,0.04578925512340139,0.4942528735632184
0.008637917667504574,-0.006795819648109491,0.023614557943397334,0.45977011494252873
0.0007602549801011863,-0.015446240607161599,0.04103265517391333,0.45977011494252873
8.100829990547512e-05,-0.015502185582504824,0.04240993994704822,0.45977011494252873
0.009345795520938428,-0.01518503601640575,0.020229713825389527,0.47126436781609193
0.008908291542257548,-0.01609065730371506,0.019947551451593968,0.4827586206896552
-0.02107595155385044,-0.01338826924241665,0.06980402538222504,0.4827586206896552
-0.017420033769276283,-0.013068905367586758,0.07006385459919377,0.47126436781609193
-0.010282122880294757,-0.014221443619362617,0.04759238861517613,0.45977011494252873
-0.02766604467923515,-0.013957680824868812,0.09398492001120612,0.4482758620689655
0.007871515023991152,-0.025508288213137997,0.026176850649551796,0.4482758620689655
