va_id,parent_ed_2019,va_number,majority_hybrid_candidate,minority_hybrid_candidate
Edmonton-Highlands-Norwood|034,Edmonton-Highlands-Norwood,034,,Edmonton-Highlands-Norwood
Calgary-Foothills|052,Calgary-Foothills,052,,Calgary-Foothills-Airdrie West
Brooks-Medicine Hat|046,Brooks-Medicine Hat,046,Medicine Hat-Brooks,
Leduc-Beaumont|019,Leduc-Beaumont,019,Leduc-Devon,Edmonton-Beaumont
Calgary-Foothills|043,Calgary-Foothills,043,,Calgary-Foothills-Airdrie West
Morinville-St. Albert|033,Morinville-St. Albert,033,St. Albert-Sturgeon,St. Albert-Sturgeon
Edmonton-Beverly-Clareview|018,Edmonton-Beverly-Clareview,018,,Edmonton-Beverly-Clareview
Bonnyville-Cold Lake-St. Paul|013,Bonnyville-Cold Lake-St. Paul,013,Cold Lake-Bonnyville-St. Paul,
Edmonton-Beverly-Clareview|025,Edmonton-Beverly-Clareview,025,,Edmonton-Beverly-Clareview
Edmonton-Beverly-Clareview|023,Edmonton-Beverly-Clareview,023,,Edmonton-Beverly-Clareview
Calgary-Peigan|038,Calgary-Peigan,038,,Calgary-Peigan-Chestermere
Calgary-North West|046,Calgary-North West,046,,Calgary-North West-Bearspaw
Edmonton-Glenora|018,Edmonton-Glenora,018,,Edmonton-Glenora-Riverview
Edmonton-Glenora|019,Edmonton-Glenora,019,,Edmonton-Glenora-Riverview
Leduc-Beaumont|004,Leduc-Beaumont,004,Leduc-Devon,Edmonton-Beaumont
Taber-Warner|046,Taber-Warner,046,,Lethbridge-Taber-Warner
Vermilion-Lloydminster-Wainwright|054,Vermilion-Lloydminster-Wainwright,054,Lloydminster-Wainwright,
Edmonton-Beverly-Clareview|041,Edmonton-Beverly-Clareview,041,,Edmonton-Beverly-Clareview
Vermilion-Lloydminster-Wainwright|022,Vermilion-Lloydminster-Wainwright,022,Lloydminster-Wainwright,
Fort McMurray-Lac La Biche|030,Fort McMurray-Lac La Biche,030,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|073,Fort Saskatchewan-Vegreville,073,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-East|050,Airdrie-East,050,,Calgary-Airdrie
Fort Saskatchewan-Vegreville|052,Fort Saskatchewan-Vegreville,052,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Glenora|010,Edmonton-Glenora,010,,Edmonton-Glenora-Riverview
Edmonton-Highlands-Norwood|008,Edmonton-Highlands-Norwood,008,,Edmonton-Highlands-Norwood
Lethbridge-East|053,Lethbridge-East,053,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Bow|008,Calgary-Bow,008,,Calgary-Bow-Springbank
Brooks-Medicine Hat|001,Brooks-Medicine Hat,001,Medicine Hat-Brooks,
Fort Saskatchewan-Vegreville|012,Fort Saskatchewan-Vegreville,012,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Peigan|010,Calgary-Peigan,010,,Calgary-Peigan-Chestermere
Airdrie-East|036,Airdrie-East,036,,Calgary-Airdrie
Calgary-Peigan|007,Calgary-Peigan,007,,Calgary-Peigan-Chestermere
Calgary-North West|039,Calgary-North West,039,,Calgary-North West-Bearspaw
Calgary-Peigan|029,Calgary-Peigan,029,,Calgary-Peigan-Chestermere
Calgary-West|012,Calgary-West,012,,Calgary-West-Tsuut’ina
Lethbridge-East|032,Lethbridge-East,032,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|034,Lethbridge-East,034,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|043,Fort Saskatchewan-Vegreville,043,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|047,Calgary-Foothills,047,,Calgary-Foothills-Airdrie West
Calgary-West|003,Calgary-West,003,,Calgary-West-Tsuut’ina
Vermilion-Lloydminster-Wainwright|020,Vermilion-Lloydminster-Wainwright,020,Lloydminster-Wainwright,
Cypress-Medicine Hat|023,Cypress-Medicine Hat,023,Medicine Hat-Cypress,
Airdrie-Cochrane|027,Airdrie-Cochrane,027,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Lethbridge-West|032,Lethbridge-West,032,,Lethbridge-Fort MacLeod-Crowsnest Pass
Bonnyville-Cold Lake-St. Paul|059,Bonnyville-Cold Lake-St. Paul,059,Cold Lake-Bonnyville-St. Paul,
Taber-Warner|022,Taber-Warner,022,,Lethbridge-Taber-Warner
Leduc-Beaumont|001,Leduc-Beaumont,001,Leduc-Devon,Edmonton-Beaumont
Calgary-Peigan|020,Calgary-Peigan,020,,Calgary-Peigan-Chestermere
Vermilion-Lloydminster-Wainwright|046,Vermilion-Lloydminster-Wainwright,046,Lloydminster-Wainwright,
Cypress-Medicine Hat|052,Cypress-Medicine Hat,052,Medicine Hat-Cypress,
Drayton Valley-Devon|031,Drayton Valley-Devon,031,,Edmonton-Enoch-Devon
Fort McMurray-Lac La Biche|043,Fort McMurray-Lac La Biche,043,,Lethbridge-Fort MacLeod-Crowsnest Pass
Cypress-Medicine Hat|018,Cypress-Medicine Hat,018,Medicine Hat-Cypress,
Cypress-Medicine Hat|015,Cypress-Medicine Hat,015,Medicine Hat-Cypress,
Morinville-St. Albert|020,Morinville-St. Albert,020,St. Albert-Sturgeon,St. Albert-Sturgeon
Taber-Warner|002,Taber-Warner,002,,Lethbridge-Taber-Warner
Calgary-West|042,Calgary-West,042,,Calgary-West-Tsuut’ina
Bonnyville-Cold Lake-St. Paul|024,Bonnyville-Cold Lake-St. Paul,024,Cold Lake-Bonnyville-St. Paul,
Calgary-Bow|043,Calgary-Bow,043,,Calgary-Bow-Springbank
Edmonton-Glenora|036,Edmonton-Glenora,036,,Edmonton-Glenora-Riverview
Calgary-Bow|013,Calgary-Bow,013,,Calgary-Bow-Springbank
Brooks-Medicine Hat|064,Brooks-Medicine Hat,064,Medicine Hat-Brooks,
Cypress-Medicine Hat|004,Cypress-Medicine Hat,004,Medicine Hat-Cypress,
Edmonton-Beverly-Clareview|026,Edmonton-Beverly-Clareview,026,,Edmonton-Beverly-Clareview
Lethbridge-East|011,Lethbridge-East,011,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-West|036,Lethbridge-West,036,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-West|035,Lethbridge-West,035,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|058,Airdrie-Cochrane,058,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-Foothills|018,Calgary-Foothills,018,,Calgary-Foothills-Airdrie West
Bonnyville-Cold Lake-St. Paul|005,Bonnyville-Cold Lake-St. Paul,005,Cold Lake-Bonnyville-St. Paul,
Edmonton-Highlands-Norwood|005,Edmonton-Highlands-Norwood,005,,Edmonton-Highlands-Norwood
Calgary-Bow|053,Calgary-Bow,053,,Calgary-Bow-Springbank
Fort McMurray-Lac La Biche|033,Fort McMurray-Lac La Biche,033,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|042,Fort Saskatchewan-Vegreville,042,,Lethbridge-Fort MacLeod-Crowsnest Pass
Maskwacis-Wetaskiwin|039,Maskwacis-Wetaskiwin,039,Wetaskiwin-Ponoka-Maskwacis,
Brooks-Medicine Hat|018,Brooks-Medicine Hat,018,Medicine Hat-Brooks,
Fort McMurray-Wood Buffalo|015,Fort McMurray-Wood Buffalo,015,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|018,Lethbridge-East,018,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|042,Taber-Warner,042,,Lethbridge-Taber-Warner
Spruce Grove-Stony Plain|009,Spruce Grove-Stony Plain,009,Spruce Grove,
Taber-Warner|030,Taber-Warner,030,,Lethbridge-Taber-Warner
Leduc-Beaumont|029,Leduc-Beaumont,029,Leduc-Devon,Edmonton-Beaumont
Calgary-North West|033,Calgary-North West,033,,Calgary-North West-Bearspaw
Calgary-West|008,Calgary-West,008,,Calgary-West-Tsuut’ina
Spruce Grove-Stony Plain|055,Spruce Grove-Stony Plain,055,Spruce Grove,
Calgary-Bow|025,Calgary-Bow,025,,Calgary-Bow-Springbank
Lacombe-Ponoka|039,Lacombe-Ponoka,039,Lacombe-Clearwater,
Brooks-Medicine Hat|019,Brooks-Medicine Hat,019,Medicine Hat-Brooks,
Vermilion-Lloydminster-Wainwright|013,Vermilion-Lloydminster-Wainwright,013,Lloydminster-Wainwright,
Maskwacis-Wetaskiwin|043,Maskwacis-Wetaskiwin,043,Wetaskiwin-Ponoka-Maskwacis,
Morinville-St. Albert|054,Morinville-St. Albert,054,St. Albert-Sturgeon,St. Albert-Sturgeon
Morinville-St. Albert|053,Morinville-St. Albert,053,St. Albert-Sturgeon,St. Albert-Sturgeon
Maskwacis-Wetaskiwin|003,Maskwacis-Wetaskiwin,003,Wetaskiwin-Ponoka-Maskwacis,
Fort McMurray-Lac La Biche|007,Fort McMurray-Lac La Biche,007,,Lethbridge-Fort MacLeod-Crowsnest Pass
Maskwacis-Wetaskiwin|012,Maskwacis-Wetaskiwin,012,Wetaskiwin-Ponoka-Maskwacis,
Edmonton-Beverly-Clareview|009,Edmonton-Beverly-Clareview,009,,Edmonton-Beverly-Clareview
Lethbridge-East|022,Lethbridge-East,022,,Lethbridge-Fort MacLeod-Crowsnest Pass
Brooks-Medicine Hat|030,Brooks-Medicine Hat,030,Medicine Hat-Brooks,
Drayton Valley-Devon|029,Drayton Valley-Devon,029,,Edmonton-Enoch-Devon
Calgary-Bow|049,Calgary-Bow,049,,Calgary-Bow-Springbank
Calgary-Bow|033,Calgary-Bow,033,,Calgary-Bow-Springbank
Airdrie-Cochrane|030,Airdrie-Cochrane,030,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-East|065,Airdrie-East,065,,Calgary-Airdrie
Airdrie-East|038,Airdrie-East,038,,Calgary-Airdrie
Vermilion-Lloydminster-Wainwright|003,Vermilion-Lloydminster-Wainwright,003,Lloydminster-Wainwright,
Lethbridge-East|007,Lethbridge-East,007,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-North West|001,Calgary-North West,001,,Calgary-North West-Bearspaw
Lethbridge-East|048,Lethbridge-East,048,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-West|016,Lethbridge-West,016,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|045,Lethbridge-East,045,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort McMurray-Lac La Biche|044,Fort McMurray-Lac La Biche,044,,Lethbridge-Fort MacLeod-Crowsnest Pass
Drayton Valley-Devon|044,Drayton Valley-Devon,044,,Edmonton-Enoch-Devon
Spruce Grove-Stony Plain|041,Spruce Grove-Stony Plain,041,Spruce Grove,
Lethbridge-West|003,Lethbridge-West,003,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|002,Fort Saskatchewan-Vegreville,002,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|030,Calgary-Foothills,030,,Calgary-Foothills-Airdrie West
Calgary-Peigan|047,Calgary-Peigan,047,,Calgary-Peigan-Chestermere
Spruce Grove-Stony Plain|042,Spruce Grove-Stony Plain,042,Spruce Grove,
Airdrie-Cochrane|044,Airdrie-Cochrane,044,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-West|006,Calgary-West,006,,Calgary-West-Tsuut’ina
Brooks-Medicine Hat|059,Brooks-Medicine Hat,059,Medicine Hat-Brooks,
Leduc-Beaumont|031,Leduc-Beaumont,031,Leduc-Devon,Edmonton-Beaumont
Drayton Valley-Devon|034,Drayton Valley-Devon,034,,Edmonton-Enoch-Devon
Spruce Grove-Stony Plain|035,Spruce Grove-Stony Plain,035,Spruce Grove,
Cypress-Medicine Hat|028,Cypress-Medicine Hat,028,Medicine Hat-Cypress,
Bonnyville-Cold Lake-St. Paul|001,Bonnyville-Cold Lake-St. Paul,001,Cold Lake-Bonnyville-St. Paul,
Calgary-West|030,Calgary-West,030,,Calgary-West-Tsuut’ina
Calgary-West|001,Calgary-West,001,,Calgary-West-Tsuut’ina
Calgary-Bow|015,Calgary-Bow,015,,Calgary-Bow-Springbank
Bonnyville-Cold Lake-St. Paul|042,Bonnyville-Cold Lake-St. Paul,042,Cold Lake-Bonnyville-St. Paul,
Bonnyville-Cold Lake-St. Paul|015,Bonnyville-Cold Lake-St. Paul,015,Cold Lake-Bonnyville-St. Paul,
Edmonton-Beverly-Clareview|015,Edmonton-Beverly-Clareview,015,,Edmonton-Beverly-Clareview
Brooks-Medicine Hat|061,Brooks-Medicine Hat,061,Medicine Hat-Brooks,
Cypress-Medicine Hat|029,Cypress-Medicine Hat,029,Medicine Hat-Cypress,
Cypress-Medicine Hat|020,Cypress-Medicine Hat,020,Medicine Hat-Cypress,
Calgary-Foothills|050,Calgary-Foothills,050,,Calgary-Foothills-Airdrie West
Calgary-Foothills|049,Calgary-Foothills,049,,Calgary-Foothills-Airdrie West
Vermilion-Lloydminster-Wainwright|007,Vermilion-Lloydminster-Wainwright,007,Lloydminster-Wainwright,
Edmonton-Glenora|007,Edmonton-Glenora,007,,Edmonton-Glenora-Riverview
Edmonton-Beverly-Clareview|028,Edmonton-Beverly-Clareview,028,,Edmonton-Beverly-Clareview
Morinville-St. Albert|052,Morinville-St. Albert,052,St. Albert-Sturgeon,St. Albert-Sturgeon
Maskwacis-Wetaskiwin|034,Maskwacis-Wetaskiwin,034,Wetaskiwin-Ponoka-Maskwacis,
Maskwacis-Wetaskiwin|016,Maskwacis-Wetaskiwin,016,Wetaskiwin-Ponoka-Maskwacis,
Fort Saskatchewan-Vegreville|011,Fort Saskatchewan-Vegreville,011,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Glenora|045,Edmonton-Glenora,045,,Edmonton-Glenora-Riverview
Vermilion-Lloydminster-Wainwright|036,Vermilion-Lloydminster-Wainwright,036,Lloydminster-Wainwright,
Fort McMurray-Lac La Biche|021,Fort McMurray-Lac La Biche,021,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lacombe-Ponoka|012,Lacombe-Ponoka,012,Lacombe-Clearwater,
Vermilion-Lloydminster-Wainwright|024,Vermilion-Lloydminster-Wainwright,024,Lloydminster-Wainwright,
Leduc-Beaumont|025,Leduc-Beaumont,025,Leduc-Devon,Edmonton-Beaumont
Calgary-West|020,Calgary-West,020,,Calgary-West-Tsuut’ina
Lethbridge-West|009,Lethbridge-West,009,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|037,Calgary-Foothills,037,,Calgary-Foothills-Airdrie West
Calgary-Bow|006,Calgary-Bow,006,,Calgary-Bow-Springbank
Fort McMurray-Wood Buffalo|003,Fort McMurray-Wood Buffalo,003,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-West|023,Lethbridge-West,023,,Lethbridge-Fort MacLeod-Crowsnest Pass
Maskwacis-Wetaskiwin|047,Maskwacis-Wetaskiwin,047,Wetaskiwin-Ponoka-Maskwacis,
Vermilion-Lloydminster-Wainwright|010,Vermilion-Lloydminster-Wainwright,010,Lloydminster-Wainwright,
Airdrie-East|041,Airdrie-East,041,,Calgary-Airdrie
Brooks-Medicine Hat|022,Brooks-Medicine Hat,022,Medicine Hat-Brooks,
Airdrie-Cochrane|029,Airdrie-Cochrane,029,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Calgary-Peigan|005,Calgary-Peigan,005,,Calgary-Peigan-Chestermere
Lacombe-Ponoka|034,Lacombe-Ponoka,034,Lacombe-Clearwater,
Airdrie-East|066,Airdrie-East,066,,Calgary-Airdrie
Brooks-Medicine Hat|049,Brooks-Medicine Hat,049,Medicine Hat-Brooks,
Morinville-St. Albert|006,Morinville-St. Albert,006,St. Albert-Sturgeon,St. Albert-Sturgeon
Calgary-North West|003,Calgary-North West,003,,Calgary-North West-Bearspaw
Drayton Valley-Devon|038,Drayton Valley-Devon,038,,Edmonton-Enoch-Devon
Morinville-St. Albert|043,Morinville-St. Albert,043,St. Albert-Sturgeon,St. Albert-Sturgeon
Leduc-Beaumont|018,Leduc-Beaumont,018,Leduc-Devon,Edmonton-Beaumont
Leduc-Beaumont|016,Leduc-Beaumont,016,Leduc-Devon,Edmonton-Beaumont
Drayton Valley-Devon|010,Drayton Valley-Devon,010,,Edmonton-Enoch-Devon
Calgary-North West|050,Calgary-North West,050,,Calgary-North West-Bearspaw
Edmonton-Highlands-Norwood|043,Edmonton-Highlands-Norwood,043,,Edmonton-Highlands-Norwood
Lethbridge-East|061,Lethbridge-East,061,,Lethbridge-Fort MacLeod-Crowsnest Pass
Drayton Valley-Devon|047,Drayton Valley-Devon,047,,Edmonton-Enoch-Devon
Drayton Valley-Devon|009,Drayton Valley-Devon,009,,Edmonton-Enoch-Devon
Morinville-St. Albert|008,Morinville-St. Albert,008,St. Albert-Sturgeon,St. Albert-Sturgeon
Calgary-Bow|007,Calgary-Bow,007,,Calgary-Bow-Springbank
Cypress-Medicine Hat|007,Cypress-Medicine Hat,007,Medicine Hat-Cypress,
Fort McMurray-Lac La Biche|029,Fort McMurray-Lac La Biche,029,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Glenora|020,Edmonton-Glenora,020,,Edmonton-Glenora-Riverview
Bonnyville-Cold Lake-St. Paul|049,Bonnyville-Cold Lake-St. Paul,049,Cold Lake-Bonnyville-St. Paul,
Calgary-West|045,Calgary-West,045,,Calgary-West-Tsuut’ina
Leduc-Beaumont|045,Leduc-Beaumont,045,Leduc-Devon,Edmonton-Beaumont
Morinville-St. Albert|026,Morinville-St. Albert,026,St. Albert-Sturgeon,St. Albert-Sturgeon
Spruce Grove-Stony Plain|054,Spruce Grove-Stony Plain,054,Spruce Grove,
Calgary-North West|010,Calgary-North West,010,,Calgary-North West-Bearspaw
Maskwacis-Wetaskiwin|018,Maskwacis-Wetaskiwin,018,Wetaskiwin-Ponoka-Maskwacis,
Edmonton-Glenora|027,Edmonton-Glenora,027,,Edmonton-Glenora-Riverview
Edmonton-Glenora|028,Edmonton-Glenora,028,,Edmonton-Glenora-Riverview
Bonnyville-Cold Lake-St. Paul|044,Bonnyville-Cold Lake-St. Paul,044,Cold Lake-Bonnyville-St. Paul,
Fort McMurray-Lac La Biche|024,Fort McMurray-Lac La Biche,024,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|002,Calgary-Foothills,002,,Calgary-Foothills-Airdrie West
Calgary-Bow|010,Calgary-Bow,010,,Calgary-Bow-Springbank
Bonnyville-Cold Lake-St. Paul|022,Bonnyville-Cold Lake-St. Paul,022,Cold Lake-Bonnyville-St. Paul,
Cypress-Medicine Hat|042,Cypress-Medicine Hat,042,Medicine Hat-Cypress,
Calgary-North West|022,Calgary-North West,022,,Calgary-North West-Bearspaw
Calgary-Peigan|045,Calgary-Peigan,045,,Calgary-Peigan-Chestermere
Fort Saskatchewan-Vegreville|016,Fort Saskatchewan-Vegreville,016,,Lethbridge-Fort MacLeod-Crowsnest Pass
Vermilion-Lloydminster-Wainwright|014,Vermilion-Lloydminster-Wainwright,014,Lloydminster-Wainwright,
Drayton Valley-Devon|028,Drayton Valley-Devon,028,,Edmonton-Enoch-Devon
Calgary-Bow|017,Calgary-Bow,017,,Calgary-Bow-Springbank
Edmonton-Highlands-Norwood|041,Edmonton-Highlands-Norwood,041,,Edmonton-Highlands-Norwood
Spruce Grove-Stony Plain|008,Spruce Grove-Stony Plain,008,Spruce Grove,
Lethbridge-West|015,Lethbridge-West,015,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-West|013,Calgary-West,013,,Calgary-West-Tsuut’ina
Fort Saskatchewan-Vegreville|072,Fort Saskatchewan-Vegreville,072,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-North West|007,Calgary-North West,007,,Calgary-North West-Bearspaw
Edmonton-Beverly-Clareview|016,Edmonton-Beverly-Clareview,016,,Edmonton-Beverly-Clareview
Brooks-Medicine Hat|055,Brooks-Medicine Hat,055,Medicine Hat-Brooks,
Edmonton-Highlands-Norwood|025,Edmonton-Highlands-Norwood,025,,Edmonton-Highlands-Norwood
Bonnyville-Cold Lake-St. Paul|031,Bonnyville-Cold Lake-St. Paul,031,Cold Lake-Bonnyville-St. Paul,
Bonnyville-Cold Lake-St. Paul|050,Bonnyville-Cold Lake-St. Paul,050,Cold Lake-Bonnyville-St. Paul,
Leduc-Beaumont|054,Leduc-Beaumont,054,Leduc-Devon,Edmonton-Beaumont
Lacombe-Ponoka|027,Lacombe-Ponoka,027,Lacombe-Clearwater,
Spruce Grove-Stony Plain|038,Spruce Grove-Stony Plain,038,Spruce Grove,
Morinville-St. Albert|035,Morinville-St. Albert,035,St. Albert-Sturgeon,St. Albert-Sturgeon
Calgary-Bow|003,Calgary-Bow,003,,Calgary-Bow-Springbank
Edmonton-Glenora|001,Edmonton-Glenora,001,,Edmonton-Glenora-Riverview
Fort McMurray-Wood Buffalo|034,Fort McMurray-Wood Buffalo,034,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|025,Lethbridge-East,025,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Peigan|031,Calgary-Peigan,031,,Calgary-Peigan-Chestermere
Taber-Warner|003,Taber-Warner,003,,Lethbridge-Taber-Warner
Lethbridge-East|017,Lethbridge-East,017,,Lethbridge-Fort MacLeod-Crowsnest Pass
Spruce Grove-Stony Plain|033,Spruce Grove-Stony Plain,033,Spruce Grove,
Lacombe-Ponoka|042,Lacombe-Ponoka,042,Lacombe-Clearwater,
Edmonton-Highlands-Norwood|040,Edmonton-Highlands-Norwood,040,,Edmonton-Highlands-Norwood
Airdrie-East|030,Airdrie-East,030,,Calgary-Airdrie
Fort Saskatchewan-Vegreville|005,Fort Saskatchewan-Vegreville,005,,Lethbridge-Fort MacLeod-Crowsnest Pass
Morinville-St. Albert|048,Morinville-St. Albert,048,St. Albert-Sturgeon,St. Albert-Sturgeon
Morinville-St. Albert|047,Morinville-St. Albert,047,St. Albert-Sturgeon,St. Albert-Sturgeon
Cypress-Medicine Hat|012,Cypress-Medicine Hat,012,Medicine Hat-Cypress,
Lethbridge-West|001,Lethbridge-West,001,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|064,Airdrie-Cochrane,064,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Lethbridge-West|039,Lethbridge-West,039,,Lethbridge-Fort MacLeod-Crowsnest Pass
Fort Saskatchewan-Vegreville|047,Fort Saskatchewan-Vegreville,047,,Lethbridge-Fort MacLeod-Crowsnest Pass
Brooks-Medicine Hat|042,Brooks-Medicine Hat,042,Medicine Hat-Brooks,
Airdrie-Cochrane|061,Airdrie-Cochrane,061,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Airdrie-East|008,Airdrie-East,008,,Calgary-Airdrie
Drayton Valley-Devon|008,Drayton Valley-Devon,008,,Edmonton-Enoch-Devon
Bonnyville-Cold Lake-St. Paul|046,Bonnyville-Cold Lake-St. Paul,046,Cold Lake-Bonnyville-St. Paul,
Lethbridge-East|008,Lethbridge-East,008,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-East|022,Airdrie-East,022,,Calgary-Airdrie
Maskwacis-Wetaskiwin|007,Maskwacis-Wetaskiwin,007,Wetaskiwin-Ponoka-Maskwacis,
Calgary-North West|029,Calgary-North West,029,,Calgary-North West-Bearspaw
Calgary-Foothills|004,Calgary-Foothills,004,,Calgary-Foothills-Airdrie West
Brooks-Medicine Hat|020,Brooks-Medicine Hat,020,Medicine Hat-Brooks,
Calgary-Foothills|009,Calgary-Foothills,009,,Calgary-Foothills-Airdrie West
Lacombe-Ponoka|023,Lacombe-Ponoka,023,Lacombe-Clearwater,
Cypress-Medicine Hat|025,Cypress-Medicine Hat,025,Medicine Hat-Cypress,
Lacombe-Ponoka|040,Lacombe-Ponoka,040,Lacombe-Clearwater,
Fort McMurray-Lac La Biche|010,Fort McMurray-Lac La Biche,010,,Lethbridge-Fort MacLeod-Crowsnest Pass
Vermilion-Lloydminster-Wainwright|023,Vermilion-Lloydminster-Wainwright,023,Lloydminster-Wainwright,
Vermilion-Lloydminster-Wainwright|057,Vermilion-Lloydminster-Wainwright,057,Lloydminster-Wainwright,
Morinville-St. Albert|005,Morinville-St. Albert,005,St. Albert-Sturgeon,St. Albert-Sturgeon
Vermilion-Lloydminster-Wainwright|049,Vermilion-Lloydminster-Wainwright,049,Lloydminster-Wainwright,
Cypress-Medicine Hat|013,Cypress-Medicine Hat,013,Medicine Hat-Cypress,
Calgary-Peigan|017,Calgary-Peigan,017,,Calgary-Peigan-Chestermere
Fort McMurray-Wood Buffalo|014,Fort McMurray-Wood Buffalo,014,,Lethbridge-Fort MacLeod-Crowsnest Pass
Edmonton-Beverly-Clareview|040,Edmonton-Beverly-Clareview,040,,Edmonton-Beverly-Clareview
Edmonton-Highlands-Norwood|010,Edmonton-Highlands-Norwood,010,,Edmonton-Highlands-Norwood
Airdrie-East|002,Airdrie-East,002,,Calgary-Airdrie
Lethbridge-East|006,Lethbridge-East,006,,Lethbridge-Fort MacLeod-Crowsnest Pass
Lethbridge-East|005,Lethbridge-East,005,,Lethbridge-Fort MacLeod-Crowsnest Pass
Vermilion-Lloydminster-Wainwright|056,Vermilion-Lloydminster-Wainwright,056,Lloydminster-Wainwright,
Calgary-Foothills|034,Calgary-Foothills,034,,Calgary-Foothills-Airdrie West
Calgary-Foothills|035,Calgary-Foothills,035,,Calgary-Foothills-Airdrie West
Calgary-North West|024,Calgary-North West,024,,Calgary-North West-Bearspaw
Edmonton-Highlands-Norwood|017,Edmonton-Highlands-Norwood,017,,Edmonton-Highlands-Norwood
Airdrie-East|058,Airdrie-East,058,,Calgary-Airdrie
Airdrie-Cochrane|043,Airdrie-Cochrane,043,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Morinville-St. Albert|030,Morinville-St. Albert,030,St. Albert-Sturgeon,St. Albert-Sturgeon
Lethbridge-East|024,Lethbridge-East,024,,Lethbridge-Fort MacLeod-Crowsnest Pass
Taber-Warner|021,Taber-Warner,021,,Lethbridge-Taber-Warner
Cypress-Medicine Hat|045,Cypress-Medicine Hat,045,Medicine Hat-Cypress,
Fort Saskatchewan-Vegreville|055,Fort Saskatchewan-Vegreville,055,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|027,Calgary-Foothills,027,,Calgary-Foothills-Airdrie West
Fort McMurray-Wood Buffalo|010,Fort McMurray-Wood Buffalo,010,,Lethbridge-Fort MacLeod-Crowsnest Pass
Leduc-Beaumont|059,Leduc-Beaumont,059,Leduc-Devon,Edmonton-Beaumont
Cypress-Medicine Hat|036,Cypress-Medicine Hat,036,Medicine Hat-Cypress,
Edmonton-Glenora|012,Edmonton-Glenora,012,,Edmonton-Glenora-Riverview
Lethbridge-West|048,Lethbridge-West,048,,Lethbridge-Fort MacLeod-Crowsnest Pass
Airdrie-Cochrane|009,Airdrie-Cochrane,009,Airdrie-West,Calgary-Airdrie;Calgary-Nolan Hill-Cochrane
Fort Saskatchewan-Vegreville|071,Fort Saskatchewan-Vegreville,071,,Lethbridge-Fort MacLeod-Crowsnest Pass
Calgary-Foothills|025,Calgary-Foothills,025,,Calgary-Foothills-Airdrie West
Fort McMurray-Lac La Biche|013,Fort McMurray-Lac La Biche,013,,Lethbridge-Fort MacLeod-Crowsnest Pass
Leduc-Beaumont|048,Leduc-Beaumont,048,Leduc-Devon,Edmonton-Beaumont
