efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,population_mad,reock_proxy_median,reock_proxy_pct_below_030,burst,burst_seed
0.013370374799799524,-0.012858992722494467,-0.012049037740504198,0.4367816091954023,55,87,0.5740427639062996,9,2840.6230456452686,0.42082408276670735,0.12643678160919541,102,1728507682
0.0023000248294792252,-0.012847866958647036,-0.033454007471795506,0.45977011494252873,54,87,0.5740427639062994,9,2840.6230456452686,0.4275072080763801,0.12643678160919541,103,15810353
0.0042764274435094516,-0.011294624878695037,-0.030155049915925155,0.4482758620689655,54,87,0.5740427639062995,9,2832.2948201925683,0.4277220692475111,0.12643678160919541,104,1711206423
0.001275496564959366,-0.02168831633704682,-0.03462751185859493,0.45977011494252873,54,87,0.5740427639062994,9,2590.1416100149218,0.4300214457952596,0.12643678160919541,105,1689907231
0.012666482869233386,-0.01268836126072026,-0.011584896790293377,0.4482758620689655,55,87,0.5740427639062994,9,3278.316563882574,0.44285501494434615,0.12643678160919541,106,1675819612
0.0003540420449194131,-0.015693453445048577,-0.03432626683411919,0.45977011494252873,54,87,0.5740427639062995,9,2611.0010255488232,0.4348913704859422,0.09195402298850575,107,1427756341
0.005026080842430541,-0.0125623908603818,-0.033952847838172734,0.45977011494252873,54,87,0.5740427639062994,9,2771.234240977923,0.4353907102943355,0.10344827586206896,108,1012682731
0.004200878534253916,-0.010665628909230618,-0.03122349633219611,0.4482758620689655,54,87,0.5740427639062994,9,3227.1278777574917,0.41563802937126976,0.12643678160919541,109,1514331118
0.00436893907577371,-0.01233676163429942,-0.030988596525980166,0.45977011494252873,54,87,0.5740427639062995,9,3335.367626278712,0.4275072080763801,0.13793103448275862,110,595114158
0.004785438282985833,-0.012850987630047772,-0.033731270247751875,0.45977011494252873,54,87,0.5740427639062994,9,3108.945808537668,0.4407719880685562,0.12643678160919541,111,1676602826
