va_row_idx,pop_2021
1213,969.1223035334334
1214,836.218208265174
1215,1018.2813290636147
1216,786.408308247795
1217,913.6925971600696
1218,980.2552827989047
1219,548.39401058907
1220,1185.2437020866453
1221,713.8018809374488
1222,440.97430142461593
1223,820.573595416335
1224,783.63866914802
1225,831.8565300385857
1226,1034.7926307023836
1227,617.2445949684067
1228,266.47382256976624
1229,1100.2930928155706
1230,453.7989655392765
1231,1157.4996780406718
1232,847.7187764973129
1233,1642.9758244945135
1234,152.21649214230106
1235,1127.1935676663547
1236,838.5585776709928
1237,762.0787366460398
1238,715.6652116675522
1239,17.463399345630545
1240,769.9958859968042
1241,959.6529191081913
1242,336.30813013633406
1243,523.1613616881389
1244,788.0098533702107
1245,655.88158737916
1246,359.4351440923941
1247,1145.2152729100262
1248,903.7484484215538
1249,1480.03330908232
1250,870.1875139849394
1251,1489.5043545968595
1252,1065.549870896401
1253,1575.4447520775
1254,932.7029892620889
1255,1114.1730333167752
1256,1136.1545389209432
1257,1072.905336647579
1258,937.8519845463528
1259,1191.9145759961878
1260,927.6677562514201
1261,642.179493435393
1262,1120.6388843302661
1263,683.2096434717245
1264,1238.1373527526519
1265,994.9888659803955
1266,926.6165046897697
1267,959.717984275447
1268,839.4343887613044
1269,973.5362813541433
1270,923.054829771353
1271,1271.29685562562
1272,617.908587175182
1273,1048.4149201428459
1274,742.4575073068662
1275,1066.5937402546404
1276,659.6291915546296
1277,590.7207771348171
1278,1045.443907768985
1279,131.50392110291492
1280,275.8806284067329
1281,1025.3814082127278
1282,951.437283914041
1283,1062.3762714111854
1284,2516.2496625763506
1285,1154.5173033966598
1286,1487.70392746712
1287,840.9757746209948
1288,1372.0386192171636
1289,1510.3520719663222
1290,1435.4384326525312
1291,734.6131053624828
1292,1001.43062988825
1293,1225.617128955233
1294,1069.983666370599
1295,1175.2459427365438
1296,1401.0462468593491
1297,920.7949375496551
1298,1405.5835786991238
1299,672.9594555702354
1300,262.74747317783505
1301,926.6731879046678
1302,951.2832556065215
1303,620.7598840004459
1304,384.04107761411973
1305,495.56286245938617
1306,1034.222015485166
1307,331.14857911437286
1308,711.9474271543173
1309,1346.8371315838965
1310,593.8453093918379
1311,1362.1517262855302
1312,1430.5720987249879
1313,1521.9794810707351
1314,900.5013668284615
1315,948.7761269795006
1316,1038.5074527509278
1317,111.62928308668418
1318,1207.2052266291557
1319,509.5667490586887
1320,1037.4242156406135
1321,901.6994451393325
1322,678.302862532739
1323,317.7732716320024
1324,736.0027713515046
1325,730.2259844170715
1326,1331.8575789591277
1327,739.6949202643153
1328,725.1706447833499
1329,1344.041787323879
1330,894.013465933216
1331,863.4242497163112
1332,1554.146313558181
1333,698.0025276715658
1334,882.3910462110211
1335,1171.0151067331701
1336,1421.2782512507142
1337,1247.588944077596
