DAUID,DGUID,GEO_NAME,population_2021
48150083,2021S051248150083,48150083,579
48150084,2021S051248150084,48150084,653
48150085,2021S051248150085,48150085,497
48150086,2021S051248150086,48150086,1003
48150091,2021S051248150091,48150091,581
48150092,2021S051248150092,48150092,740
48150093,2021S051248150093,48150093,489
48150094,2021S051248150094,48150094,557
48150095,2021S051248150095,48150095,526
48150096,2021S051248150096,48150096,550
48150097,2021S051248150097,48150097,452
48150098,2021S051248150098,48150098,423
48150099,2021S051248150099,48150099,252
48150100,2021S051248150100,48150100,620
48150101,2021S051248150101,48150101,1230
48150102,2021S051248150102,48150102,724
48150103,2021S051248150103,48150103,514
48150104,2021S051248150104,48150104,647
48150087,2021S051248150087,48150087,0
48150137,2021S051248150137,48150137,110
48150117,2021S051248150117,48150117,
48150119,2021S051248150119,48150119,
48150120,2021S051248150120,48150120,
48150122,2021S051248150122,48150122,
48150124,2021S051248150124,48150124,
48150126,2021S051248150126,48150126,
48150152,2021S051248150152,48150152,
48160087,2021S051248160087,48160087,0
48160088,2021S051248160088,48160088,0
48160089,2021S051248160089,48160089,0
48160091,2021S051248160091,48160091,0
48160092,2021S051248160092,48160092,0
48160094,2021S051248160094,48160094,0
48160097,2021S051248160097,48160097,0
48160098,2021S051248160098,48160098,0
48160100,2021S051248160100,48160100,0
48160101,2021S051248160101,48160101,0
48160102,2021S051248160102,48160102,0
48160109,2021S051248160109,48160109,0
48160111,2021S051248160111,48160111,1206
48160112,2021S051248160112,48160112,138
48160114,2021S051248160114,48160114,191
48160115,2021S051248160115,48160115,316
48160116,2021S051248160116,48160116,182
48160117,2021S051248160117,48160117,402
48160118,2021S051248160118,48160118,222
48160119,2021S051248160119,48160119,517
48160120,2021S051248160120,48160120,836
48160124,2021S051248160124,48160124,543
48160125,2021S051248160125,48160125,647
48160126,2021S051248160126,48160126,600
48160127,2021S051248160127,48160127,339
48160128,2021S051248160128,48160128,575
48160129,2021S051248160129,48160129,712
48160131,2021S051248160131,48160131,347
48160132,2021S051248160132,48160132,454
48160133,2021S051248160133,48160133,810
48160134,2021S051248160134,48160134,497
48160135,2021S051248160135,48160135,808
48160136,2021S051248160136,48160136,610
48160139,2021S051248160139,48160139,271
48160140,2021S051248160140,48160140,396
48160141,2021S051248160141,48160141,222
48160142,2021S051248160142,48160142,324
48160144,2021S051248160144,48160144,380
48160145,2021S051248160145,48160145,405
48160146,2021S051248160146,48160146,213
48160148,2021S051248160148,48160148,480
48160149,2021S051248160149,48160149,634
48160151,2021S051248160151,48160151,823
48160152,2021S051248160152,48160152,432
48160153,2021S051248160153,48160153,393
48160154,2021S051248160154,48160154,549
48160156,2021S051248160156,48160156,365
48160158,2021S051248160158,48160158,362
48160159,2021S051248160159,48160159,322
48160160,2021S051248160160,48160160,568
48160161,2021S051248160161,48160161,433
48160162,2021S051248160162,48160162,246
48160163,2021S051248160163,48160163,535
48160164,2021S051248160164,48160164,359
48160165,2021S051248160165,48160165,1479
48160166,2021S051248160166,48160166,0
48160168,2021S051248160168,48160168,364
48160169,2021S051248160169,48160169,249
48160170,2021S051248160170,48160170,330
48160171,2021S051248160171,48160171,438
48160173,2021S051248160173,48160173,310
48160174,2021S051248160174,48160174,515
48160175,2021S051248160175,48160175,455
48160176,2021S051248160176,48160176,330
48160177,2021S051248160177,48160177,339
48160178,2021S051248160178,48160178,383
48160180,2021S051248160180,48160180,601
48160181,2021S051248160181,48160181,353
48160182,2021S051248160182,48160182,155
48160184,2021S051248160184,48160184,359
48160192,2021S051248160192,48160192,570
48160196,2021S051248160196,48160196,1342
48160198,2021S051248160198,48160198,603
48160199,2021S051248160199,48160199,705
48160201,2021S051248160201,48160201,574
48160203,2021S051248160203,48160203,57
48160204,2021S051248160204,48160204,635
48160206,2021S051248160206,48160206,806
48160207,2021S051248160207,48160207,258
48160208,2021S051248160208,48160208,213
48160209,2021S051248160209,48160209,103
48160210,2021S051248160210,48160210,295
48160211,2021S051248160211,48160211,157
48160212,2021S051248160212,48160212,261
48160213,2021S051248160213,48160213,649
48160215,2021S051248160215,48160215,558
48160217,2021S051248160217,48160217,849
48160218,2021S051248160218,48160218,957
48160219,2021S051248160219,48160219,1467
48160221,2021S051248160221,48160221,1874
48160227,2021S051248160227,48160227,1140
48160229,2021S051248160229,48160229,870
48160230,2021S051248160230,48160230,739
48160231,2021S051248160231,48160231,550
48160232,2021S051248160232,48160232,985
48160233,2021S051248160233,48160233,1423
48160234,2021S051248160234,48160234,2122
48160235,2021S051248160235,48160235,469
48160236,2021S051248160236,48160236,101
48160238,2021S051248160238,48160238,451
48160239,2021S051248160239,48160239,873
48160240,2021S051248160240,48160240,823
48160241,2021S051248160241,48160241,1200
48160244,2021S051248160244,48160244,155
48160245,2021S051248160245,48160245,284
48160246,2021S051248160246,48160246,741
48160248,2021S051248160248,48160248,442
48160249,2021S051248160249,48160249,730
48160250,2021S051248160250,48160250,799
48160251,2021S051248160251,48160251,528
48160252,2021S051248160252,48160252,927
48160253,2021S051248160253,48160253,599
48160254,2021S051248160254,48160254,971
48160255,2021S051248160255,48160255,471
48160256,2021S051248160256,48160256,235
48160257,2021S051248160257,48160257,426
48160258,2021S051248160258,48160258,919
48160259,2021S051248160259,48160259,534
48160260,2021S051248160260,48160260,824
48160264,2021S051248160264,48160264,0
48160269,2021S051248160269,48160269,0
48160270,2021S051248160270,48160270,1079
48160271,2021S051248160271,48160271,1665
48160272,2021S051248160272,48160272,655
48160273,2021S051248160273,48160273,1656
48160274,2021S051248160274,48160274,1508
48160275,2021S051248160275,48160275,1112
48160276,2021S051248160276,48160276,2570
48160277,2021S051248160277,48160277,695
48160278,2021S051248160278,48160278,798
48160280,2021S051248160280,48160280,0
48160281,2021S051248160281,48160281,0
48160284,2021S051248160284,48160284,0
48160285,2021S051248160285,48160285,0
48160286,2021S051248160286,48160286,0
48160287,2021S051248160287,48160287,0
48160187,2021S051248160187,48160187,706
48160263,2021S051248160263,48160263,0
48160265,2021S051248160265,48160265,0
48160266,2021S051248160266,48160266,611
48160267,2021S051248160267,48160267,10
48160279,2021S051248160279,48160279,360
48160183,2021S051248160183,48160183,203
48160110,2021S051248160110,48160110,129
48160095,2021S051248160095,48160095,0
48160099,2021S051248160099,48160099,113
48160090,2021S051248160090,48160090,85
48160282,2021S051248160282,48160282,
48160283,2021S051248160283,48160283,
48160085,2021S051248160085,48160085,
48170332,2021S051248170332,48170332,560
48170333,2021S051248170333,48170333,498
48170334,2021S051248170334,48170334,473
48170335,2021S051248170335,48170335,416
48170336,2021S051248170336,48170336,433
48170342,2021S051248170342,48170342,314
48170343,2021S051248170343,48170343,280
48170344,2021S051248170344,48170344,246
48170345,2021S051248170345,48170345,361
48170257,2021S051248170257,48170257,702
48170258,2021S051248170258,48170258,490
48170328,2021S051248170328,48170328,0
48170401,2021S051248170401,48170401,273
48170402,2021S051248170402,48170402,246
48170309,2021S051248170309,48170309,386
48170311,2021S051248170311,48170311,565
48170317,2021S051248170317,48170317,0
48170318,2021S051248170318,48170318,150
48170326,2021S051248170326,48170326,306
48170327,2021S051248170327,48170327,493
48170337,2021S051248170337,48170337,397
48170340,2021S051248170340,48170340,271
48170341,2021S051248170341,48170341,351
48170358,2021S051248170358,48170358,534
48170360,2021S051248170360,48170360,515
48170366,2021S051248170366,48170366,392
48170370,2021S051248170370,48170370,426
48170373,2021S051248170373,48170373,200
48170291,2021S051248170291,48170291,725
48170292,2021S051248170292,48170292,408
48170293,2021S051248170293,48170293,335
48170294,2021S051248170294,48170294,436
48170295,2021S051248170295,48170295,337
48170296,2021S051248170296,48170296,484
48170298,2021S051248170298,48170298,549
48170300,2021S051248170300,48170300,552
48170301,2021S051248170301,48170301,419
48170302,2021S051248170302,48170302,396
48170303,2021S051248170303,48170303,879
48170304,2021S051248170304,48170304,480
48170305,2021S051248170305,48170305,836
48170270,2021S051248170270,48170270,392
48170278,2021S051248170278,48170278,742
48170279,2021S051248170279,48170279,483
48170375,2021S051248170375,48170375,0
48170378,2021S051248170378,48170378,255
48170383,2021S051248170383,48170383,555
48170390,2021S051248170390,48170390,380
48170406,2021S051248170406,48170406,575
48170283,2021S051248170283,48170283,364
48170284,2021S051248170284,48170284,671
48170289,2021S051248170289,48170289,363
48170290,2021S051248170290,48170290,316
48170306,2021S051248170306,48170306,518
48170308,2021S051248170308,48170308,629
48170259,2021S051248170259,48170259,367
48170249,2021S051248170249,48170249,473
48170253,2021S051248170253,48170253,740
48170254,2021S051248170254,48170254,922
48170363,2021S051248170363,48170363,339
48170391,2021S051248170391,48170391,532
48170250,2021S051248170250,48170250,335
48170238,2021S051248170238,48170238,566
48170239,2021S051248170239,48170239,282
48170240,2021S051248170240,48170240,434
48170245,2021S051248170245,48170245,467
48170246,2021S051248170246,48170246,243
48170248,2021S051248170248,48170248,674
48170354,2021S051248170354,48170354,339
48170355,2021S051248170355,48170355,320
48170356,2021S051248170356,48170356,827
48170241,2021S051248170241,48170241,375
48170242,2021S051248170242,48170242,287
48170243,2021S051248170243,48170243,464
48170205,2021S051248170205,48170205,1544
48170206,2021S051248170206,48170206,291
48170207,2021S051248170207,48170207,384
48170208,2021S051248170208,48170208,305
48170209,2021S051248170209,48170209,662
48170210,2021S051248170210,48170210,58
48170211,2021S051248170211,48170211,678
48170204,2021S051248170204,48170204,114
48170213,2021S051248170213,48170213,740
48170215,2021S051248170215,48170215,295
48170216,2021S051248170216,48170216,319
48170218,2021S051248170218,48170218,1126
48170219,2021S051248170219,48170219,409
48170220,2021S051248170220,48170220,426
48170221,2021S051248170221,48170221,1992
48170222,2021S051248170222,48170222,520
48170223,2021S051248170223,48170223,1469
48170224,2021S051248170224,48170224,1177
48170225,2021S051248170225,48170225,1027
48170227,2021S051248170227,48170227,85
48170233,2021S051248170233,48170233,456
48170234,2021S051248170234,48170234,297
48170236,2021S051248170236,48170236,1448
48170404,2021S051248170404,48170404,904
48170352,2021S051248170352,48170352,286
48170353,2021S051248170353,48170353,209
48170389,2021S051248170389,48170389,210
48170280,2021S051248170280,48170280,158
48170382,2021S051248170382,48170382,559
48170273,2021S051248170273,48170273,89
48170271,2021S051248170271,48170271,179
48170274,2021S051248170274,48170274,288
48170275,2021S051248170275,48170275,352
48170329,2021S051248170329,48170329,734
48170393,2021S051248170393,48170393,0
48170367,2021S051248170367,48170367,5
48170330,2021S051248170330,48170330,145
48170310,2021S051248170310,48170310,775
48170338,2021S051248170338,48170338,703
48170325,2021S051248170325,48170325,5
48170312,2021S051248170312,48170312,0
48170314,2021S051248170314,48170314,0
48170315,2021S051248170315,48170315,0
48170316,2021S051248170316,48170316,400
48170285,2021S051248170285,48170285,0
48170286,2021S051248170286,48170286,0
48170287,2021S051248170287,48170287,0
48170288,2021S051248170288,48170288,0
48170297,2021S051248170297,48170297,0
48170299,2021S051248170299,48170299,41
48170307,2021S051248170307,48170307,10
48170407,2021S051248170407,48170407,0
48170408,2021S051248170408,48170408,0
48170348,2021S051248170348,48170348,1873
48170349,2021S051248170349,48170349,615
48170322,2021S051248170322,48170322,42
48170346,2021S051248170346,48170346,278
48170405,2021S051248170405,48170405,424
48170235,2021S051248170235,48170235,282
48170226,2021S051248170226,48170226,201
48170229,2021S051248170229,48170229,0
48170230,2021S051248170230,48170230,15
48170231,2021S051248170231,48170231,0
48170217,2021S051248170217,48170217,123
48170214,2021S051248170214,48170214,172
48170350,2021S051248170350,48170350,0
48170351,2021S051248170351,48170351,957
48170212,2021S051248170212,48170212,492
48170203,2021S051248170203,48170203,381
48170369,2021S051248170369,48170369,30
48170264,2021S051248170264,48170264,441
48170237,2021S051248170237,48170237,0
48170384,2021S051248170384,48170384,116
48170403,2021S051248170403,48170403,655
48170263,2021S051248170263,48170263,161
48170232,2021S051248170232,48170232,73
48170269,2021S051248170269,48170269,5
48170379,2021S051248170379,48170379,482
48170371,2021S051248170371,48170371,97
48180049,2021S051248180049,48180049,361
48180050,2021S051248180050,48180050,395
48180051,2021S051248180051,48180051,375
48180052,2021S051248180052,48180052,508
48180036,2021S051248180036,48180036,532
48180037,2021S051248180037,48180037,652
48180038,2021S051248180038,48180038,734
48180039,2021S051248180039,48180039,748
48180043,2021S051248180043,48180043,670
48180047,2021S051248180047,48180047,488
48180048,2021S051248180048,48180048,545
48180053,2021S051248180053,48180053,939
48180054,2021S051248180054,48180054,451
48180055,2021S051248180055,48180055,221
48180056,2021S051248180056,48180056,316
48180057,2021S051248180057,48180057,411
48180058,2021S051248180058,48180058,807
48180059,2021S051248180059,48180059,465
48180060,2021S051248180060,48180060,605
48180044,2021S051248180044,48180044,604
48180045,2021S051248180045,48180045,602
48180046,2021S051248180046,48180046,467
48180041,2021S051248180041,48180041,518
48180042,2021S051248180042,48180042,773
48180040,2021S051248180040,48180040,39
48190158,2021S051248190158,48190158,563
48190159,2021S051248190159,48190159,385
48190160,2021S051248190160,48190160,580
48190168,2021S051248190168,48190168,688
