efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,burst,burst_seed
0.00436893907577371,-0.012805696159648994,0.034718321052036524,0.45977011494252873,54,87,0.5740427639062995,9,184,1064348452
0.002071854985915719,-0.012741612843063965,0.03590636917393879,0.45977011494252873,54,87,0.5740427639062995,9,185,958113305
0.0017915239483387228,-0.012510945855350286,0.03370697573491348,0.42528735632183906,54,87,0.5740427639062996,9,186,356942048
0.004368939075773742,-0.012186864766283723,0.03108557614202078,0.45977011494252873,54,87,0.5740427639062995,9,187,818236852
0.0049075621799300655,-0.012732730403755332,0.033617557242203416,0.45977011494252873,54,87,0.5740427639062995,9,188,512746651
0.013866491196903311,-0.013389098771995789,0.01265774618470782,0.4482758620689655,55,87,0.5740427639062994,9,189,647492280
0.006081882005186013,-0.013510096778757696,0.028907524069101447,0.45977011494252873,54,87,0.5740427639062996,9,190,1468235991
0.0033730757000807136,-0.012326238673640355,0.03298950694346405,0.45977011494252873,54,87,0.5740427639062994,9,191,1353521561
0.00592981496408618,-0.01216991207462148,0.03215860865007371,0.4482758620689655,54,87,0.5740427639062994,9,192,1303944407
0.014072957616019389,-0.01268612487156795,0.010162193391032285,0.45977011494252873,55,87,0.5740427639062995,9,193,776986664
0.005108493086804538,-0.03180893855638911,0.03007222200091325,0.4482758620689655,54,87,0.5740427639062995,9,194,2060924129
0.0019185003151048431,-0.01245178501261257,0.033698462992337294,0.45977011494252873,54,87,0.5740427639062995,9,195,188226767
0.004368939075773743,-0.012673313481534998,0.03282107932383304,0.45977011494252873,54,87,0.5740427639062996,9,196,735708085
0.014817660456091121,-0.009402659160769988,0.012202369331193771,0.47126436781609193,55,87,0.5740427639062995,9,197,253415744
-0.00980288757263225,-0.011999729159376193,0.05465119543858511,0.4367816091954023,53,87,0.5740427639062995,9,198,727876280
0.013120931425660046,-0.012917627755902439,0.009665877303198086,0.45977011494252873,55,87,0.5740427639062994,9,199,2065659504
0.0037876046777294797,-0.01720219807443768,0.033566332664741086,0.45977011494252873,54,87,0.5740427639062995,9,200,786544956
0.018141443362127405,-0.012421867915028417,0.008641461433397833,0.45977011494252873,55,87,0.5740427639062994,9,201,1951162175
0.0292093160815866,-0.013162339597094563,-0.010088887363729548,0.45977011494252873,56,87,0.5740427639062995,9,202,1063145406
0.015625896500719803,-0.00891181216668957,0.008956669218536857,0.45977011494252873,55,87,0.5740427639062994,9,203,1502609627
0.027449067123620326,-0.008757122091722969,-0.018735796667814397,0.45977011494252873,56,87,0.5740427639062994,9,204,982296571
0.026165026433053764,-0.012534454826992558,-0.018557227930288817,0.45977011494252873,56,87,0.5740427639062995,9,205,570951394
0.00636144297550059,-0.012956102490947141,0.0316384831996132,0.4482758620689655,54,87,0.5740427639062995,9,206,1641170252
0.005282530943523515,-0.01254440257277012,0.03333597504552851,0.4482758620689655,54,87,0.5740427639062995,9,207,2081290421
0.0009722626648352379,-0.012854052065655042,0.033528677449398255,0.45977011494252873,54,87,0.5740427639062995,9,208,565915328
0.004490094554797066,-0.016749329165596905,0.03084861721352607,0.45977011494252873,54,87,0.5740427639062994,9,209,1672354831
0.0041135236972437315,-0.012359441764746681,0.03119299352936518,0.45977011494252873,54,87,0.5740427639062994,9,210,560793881
0.0018843419579386955,-0.009062090276868995,0.034419931727989246,0.4482758620689655,54,87,0.5740427639062995,9,211,1539509957
0.0035171796260925117,-0.012373783029071328,0.032219908118340856,0.45977011494252873,54,87,0.5740427639062994,9,212,1694378689
0.004221511026079021,-0.012493757573067699,0.032473679209456076,0.45977011494252873,54,87,0.5740427639062995,9,213,964996477
0.0045085956420611315,-0.01078403725046373,0.032957407195823664,0.45977011494252873,54,87,0.5740427639062995,9,214,1582522787
0.00516088288699277,-0.01209404019603555,0.03196873620701854,0.4367816091954023,54,87,0.5740427639062994,9,215,584634301
0.003133220105926177,-0.015261292438490393,0.03549478968372935,0.45977011494252873,54,87,0.5740427639062995,9,216,170195625
0.0013570177200057396,-0.012675485905495387,0.032363118401266,0.45977011494252873,54,87,0.5740427639062995,9,217,206998014
0.016105369587771808,-0.008999306658325601,0.007882029950130143,0.45977011494252873,55,87,0.5740427639062995,9,218,959976127
0.005062729848179896,-0.030038386695771746,0.032025479008769106,0.4367816091954023,54,87,0.5740427639062996,9,219,1938323886
0.00436893907577371,-0.01264162792500112,0.033869285526816575,0.45977011494252873,54,87,0.5740427639062995,9,220,273969198
0.020203744565280495,-0.016121409642555262,0.004479995551095961,0.45977011494252873,55,87,0.5740427639062996,9,221,978772129
0.004368939075773741,-0.013334383168512653,0.03655103173347057,0.45977011494252873,54,87,0.5740427639062995,9,222,1511897336
0.013621033463998001,-0.02470717096837194,0.009909673417306277,0.4482758620689655,55,87,0.5740427639062995,9,223,434572016
0.004627195736961725,-0.01289474579816019,0.03441415064054056,0.47126436781609193,54,87,0.5740427639062995,9,224,1549659415
0.0060215459074706235,-0.012226835124577118,0.031706563595614724,0.4482758620689655,54,87,0.5740427639062996,9,225,657036846
0.003866782639601142,-0.012126072427616985,0.03125714825761401,0.4482758620689655,54,87,0.5740427639062996,9,226,1736585729
0.003647805604741787,-0.012562720143109218,0.03373090591252441,0.47126436781609193,54,87,0.5740427639062996,9,227,1243864551
-0.009401178002066371,-0.012219004680991241,0.05496709425709993,0.45977011494252873,53,87,0.5740427639062995,9,228,1174474423
0.002179664402659296,-0.01257327455219348,0.03339656498528104,0.45977011494252873,54,87,0.5740427639062995,9,229,379616660
0.015452657920711111,-0.03208990755929442,0.008269483450222796,0.4482758620689655,55,87,0.5740427639062995,9,230,994727115
