map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
majority,Canmore-Banff,High River-Vulcan-Siksika,0.00661671267692038,0.39748164554366106,UCP,NDP,NDP,UCP,False,True
majority,High River-Vulcan-Siksika,Canmore-Banff,0.19872031499938478,0.01327724464309189,NDP,UCP,UCP,NDP,True,True
majority,Canmore-Banff,Lacombe-Clearwater,0.00661671267692038,0.4828924892592784,UCP,NDP,NDP,UCP,False,True
majority,Lacombe-Clearwater,Canmore-Banff,0.2414203633728454,0.01327724464309189,NDP,UCP,UCP,NDP,True,True
majority,Canmore-Banff,Livingstone-Macleod,0.00661671267692038,0.43506069703694034,UCP,NDP,NDP,UCP,False,True
majority,Livingstone-Macleod,Canmore-Banff,0.2175085933080973,0.01327724464309189,NDP,UCP,UCP,NDP,True,True
majority,Canmore-Banff,Mountain View-Kneehill,0.00661671267692038,0.600280935867609,UCP,NDP,NDP,UCP,False,True
majority,Mountain View-Kneehill,Canmore-Banff,0.30011851981914756,0.01327724464309189,NDP,UCP,UCP,NDP,True,True
majority,Canmore-Banff,Okotoks-Diamond Valley,0.00661671267692038,0.39748164554366106,UCP,NDP,NDP,UCP,False,True
majority,Okotoks-Diamond Valley,Canmore-Banff,0.19872031499938478,0.01327724464309189,NDP,UCP,UCP,NDP,True,True
majority,Canmore-Banff,West Yellowhead,0.00661671267692038,0.4359076235410976,UCP,NDP,NDP,UCP,False,True
majority,West Yellowhead,Canmore-Banff,0.21792897938912342,0.01327724464309189,NDP,UCP,UCP,NDP,True,True
majority,Central Peace-Notley,Grande Prairie-Wapiti,0.3071503131524008,0.5757987053664648,NDP,NDP,UCP,UCP,False,False
majority,Grande Prairie-Wapiti,Central Peace-Notley,0.287847149718104,0.6144745998608212,NDP,NDP,UCP,UCP,False,False
majority,Central Peace-Notley,Lesser Slave Lake,0.3071503131524008,0.32470859485077497,NDP,NDP,UCP,UCP,False,False
majority,Lesser Slave Lake,Central Peace-Notley,0.1622902523376457,0.6144745998608212,NDP,NDP,UCP,UCP,False,False
majority,Central Peace-Notley,Peace River,0.3071503131524008,0.5219440081308325,NDP,NDP,UCP,UCP,False,False
majority,Peace River,Central Peace-Notley,0.26092580615356187,0.6144745998608212,NDP,NDP,UCP,UCP,False,False
majority,Central Peace-Notley,West Yellowhead,0.3071503131524008,0.4359076235410976,NDP,NDP,UCP,UCP,False,False
majority,West Yellowhead,Central Peace-Notley,0.21792897938912342,0.6144745998608212,NDP,NDP,UCP,UCP,False,False
majority,Chestermere-Strathmore,High River-Vulcan-Siksika,0.21512033890414786,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,High River-Vulcan-Siksika,Chestermere-Strathmore,0.19872031499938478,0.4302872305758577,NDP,NDP,UCP,UCP,False,False
majority,Chestermere-Strathmore,Okotoks-Diamond Valley,0.21512033890414786,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,Okotoks-Diamond Valley,Chestermere-Strathmore,0.19872031499938478,0.4302872305758577,NDP,NDP,UCP,UCP,False,False
majority,Cochrane-Springbank,Mountain View-Kneehill,0.12416455198541763,0.600280935867609,NDP,NDP,UCP,UCP,False,False
majority,Mountain View-Kneehill,Cochrane-Springbank,0.30011851981914756,0.2483648450623682,NDP,NDP,UCP,UCP,False,False
majority,Cold Lake-Bonnyville-St. Paul,Fort McMurray-Lac La Biche,0.25467634055095795,0.5004388959328977,NDP,NDP,UCP,UCP,False,False
majority,Fort McMurray-Lac La Biche,Cold Lake-Bonnyville-St. Paul,0.25017068175168244,0.5094660469334542,NDP,NDP,UCP,UCP,False,False
majority,Cold Lake-Bonnyville-St. Paul,Fort Saskatchewan-Vegreville,0.25467634055095795,0.21828374299266926,NDP,NDP,UCP,UCP,False,False
majority,Fort Saskatchewan-Vegreville,Cold Lake-Bonnyville-St. Paul,0.10909874946097456,0.5094660469334542,NDP,NDP,UCP,UCP,False,False
majority,Cold Lake-Bonnyville-St. Paul,Lloydminster-Wainwright,0.25467634055095795,0.6197130843433094,NDP,NDP,UCP,UCP,False,False
majority,Lloydminster-Wainwright,Cold Lake-Bonnyville-St. Paul,0.30979470690081623,0.5094660469334542,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,High River-Vulcan-Siksika,0.3504511529464186,0.39748164554366106,NDP,NDP,UCP,UCP,False,False
majority,High River-Vulcan-Siksika,Drumheller-Stettler,0.19872031499938478,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Lacombe-Clearwater,0.3504511529464186,0.4828924892592784,NDP,NDP,UCP,UCP,False,False
