OBJECTID,VA_NUMBER,parent_ed_2019,va_ndp,va_ucp,va_other,ed_2026_maj,ed_2026_min
49,018,Taber-Warner,38.81818181818182,116.9090909090909,8.727272727272727,Livingstone-Macleod,Lethbridge-Taber-Warner
50,057,Airdrie-Cochrane,19.0,152.0,7.0,Airdrie-West,Calgary-Foothills-Airdrie West
51,021,Edmonton-Decore,105.33333333333333,76.0,18.0,Edmonton-Decore,Edmonton-Decore
52,004,Edmonton-South West,97.4,72.8,4.0,Edmonton-Enoch,Edmonton-Enoch-Devon
53,030,Highwood,57.0,168.33333333333334,4.666666666666667,Okotoks-Diamond Valley,Calgary-De Winton
54,002,Edmonton-Riverview,100.66666666666667,72.0,11.333333333333334,Edmonton-West Henday,Edmonton-Glenora-Riverview
55,049,Morinville-St. Albert,109.0,98.25,4.75,St. Albert-Sturgeon,St Albert-Sturgeon
56,004,Central Peace-Notley,24.2,83.6,3.6,Central Peace-Notley,Central Peace-Notley
57,046,Livingstone-Macleod,5.0,37.0,0.5,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
58,044,Calgary-North East,84.75,59.375,0.0,Calgary-North East,Calgary-North East
59,021,Edmonton-Rutherford,142.42857142857142,70.42857142857143,10.857142857142858,Edmonton-Rutherford,Edmonton-Rutherford
60,022,Chestermere-Strathmore,47.75,145.25,9.0,Chestermere-Strathmore,Calgary-South East
61,059,Calgary-East,59.42857142857143,58.714285714285715,5.571428571428571,Calgary-East,Calgary-East
62,028,Banff-Kananaskis,89.71428571428571,44.857142857142854,4.857142857142857,Canmore-Banff,Canmore-Kananaskis
63,013,Calgary-Foothills,87.6,87.8,3.6,Calgary-Symons Valley,Calgary-Edgemont
64,011,Calgary-Fish Creek,126.33333333333333,153.83333333333334,6.833333333333333,Calgary-Fish Creek,Calgary-Fish Creek
65,023,Bonnyville-Cold Lake-St. Paul,55.0,8.0,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
66,056,Camrose,26.0,132.0,16.2,Camrose,Camrose
67,020,Central Peace-Notley,31.5,87.0,6.5,Central Peace-Notley,Central Peace-Notley
68,028,Calgary-North East,66.125,59.25,0.0,Calgary-Nose Creek,Calgary-Airdrie
69,006,Lethbridge-West,131.0,85.0,8.75,Lethbridge-East,Lethbridge-Taber-Warner
70,035,Airdrie-Cochrane,56.42857142857143,107.14285714285714,6.142857142857143,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
71,009,Edmonton-Rutherford,176.5,88.25,12.0,Edmonton-Rutherford,Edmonton-Rutherford
72,022,Central Peace-Notley,26.0,74.0,3.0,Central Peace-Notley,Central Peace-Notley
73,002,Calgary-Fish Creek,79.0,166.0,18.0,Calgary-Fish Creek,Calgary-Fish Creek
74,029,Edmonton-Beverly-Clareview,101.8,88.0,7.8,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
75,027,West Yellowhead,29.923076923076923,133.07692307692307,0.0,West Yellowhead,West Yellowhead
76,044,Edmonton-Manning,54.77777777777778,42.111111111111114,1.1111111111111112,Edmonton-Manning,Edmonton-Manning
77,019,Strathcona-Sherwood Park,105.6,200.0,11.4,Strathcona-Sherwood Park,Sherwood Park-Strathcona
78,065,Brooks-Medicine Hat,55.166666666666664,75.83333333333333,5.333333333333333,Medicine Hat-Brooks,Medicine Hat-Brooks
79,016,Calgary-Beddington,97.5,121.75,8.25,Calgary-Nose Creek,Calgary-Beddington
80,057,Innisfail-Sylvan Lake,38.25,159.25,6.0,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
81,038,Red Deer-North,73.5,106.25,10.25,Red Deer-North,Red Deer-Blackfalds
82,009,Lac Ste. Anne-Parkland,60.0,203.0,19.5,Stony Plain-Drayton Valley,Lac Ste Anne-Parkland
83,043,Lethbridge-East,78.0,93.25,4.25,Lethbridge-East,Lethbridge-Taber-Warner
84,001,Calgary-Acadia,100.33333333333333,96.0,7.0,Calgary-Acadia,Calgary-Acadia
85,015,Edmonton-McClung,124.5,89.83333333333333,7.5,Edmonton-McClung,Edmonton-McClung
86,041,Calgary-West,71.2,131.0,3.2,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
87,040,Calgary-West,71.2,131.0,3.2,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
88,042,Airdrie-Cochrane,75.85714285714286,111.85714285714286,5.285714285714286,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
89,010,Calgary-West,74.625,115.5,3.375,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
90,028,Edmonton-Highlands-Norwood,76.25,32.25,3.25,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
91,014,Grande Prairie,74.33333333333333,144.0,8.0,Grande Prairie,Grande Prairie
92,003,Leduc-Beaumont,113.16666666666667,131.0,5.0,Edmonton-Beaumont,Edmonton-Beaumont
93,002,Leduc-Beaumont,84.28571428571429,115.85714285714286,5.714285714285714,Edmonton-Beaumont,Edmonton-Beaumont
94,005,Olds-Didsbury-Three Hills,39.61538461538461,141.30769230769232,18.46153846153846,Mountain View-Kneehill,Olds-Three Hills-Didsbury
95,046,Calgary-Shaw,82.9090909090909,104.54545454545455,1.5454545454545454,Calgary-Shaw,Calgary-South
96,045,Calgary-Shaw,87.28571428571429,153.28571428571428,2.857142857142857,Calgary-Shaw,Calgary-South
97,049,Taber-Warner,22.5,131.5,10.166666666666666,Taber-Cardston,Lethbridge-Taber-Warner
98,047,Edmonton-City Centre,90.2,21.0,4.6,Edmonton-City Centre,Edmonton-City Centre
99,029,Calgary-Cross,56.0,72.25,6.5,Calgary-Cross,Calgary-Cross
100,048,Athabasca-Barrhead-Westlock,97.0,316.0,0.0,Fort McMurray-Lac La Biche,Barrhead-Westlock-Athabasca
101,039,St. Albert,122.5,108.16666666666667,2.8333333333333335,St. Albert,St Albert
102,005,Edmonton-Glenora,194.0,79.66666666666667,5.0,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
103,015,Edmonton-Ellerslie,115.2,76.6,2.4,Edmonton-Ellerslie,Edmonton-Ellerslie
104,007,Spruce Grove-Stony Plain,100.8,138.2,4.8,Spruce Grove,Edmonton-Spruce Grove
105,019,Calgary-North West,92.33333333333333,97.66666666666667,9.333333333333334,Calgary-North West,Calgary-North West-Bearspaw
106,032,Edmonton-Strathcona,195.75,69.5,9.0,Edmonton-Gold Bar,Edmonton-Gold Bar
107,054,Highwood,56.40909090909091,125.81818181818181,4.954545454545454,Okotoks-Diamond Valley,Highwood
108,022,Grande Prairie,71.66666666666667,147.33333333333334,13.666666666666666,Grande Prairie,Grande Prairie
109,008,Taber-Warner,25.142857142857142,120.57142857142857,17.142857142857142,Taber-Cardston,Lethbridge-Cardston
110,033,Calgary-Buffalo,134.75,70.25,7.25,Calgary-Confluence,Calgary-Elbow
111,027,Edmonton-Meadows,120.16666666666667,65.5,2.8333333333333335,Edmonton-Meadows,Edmonton-Meadows
112,047,Camrose,41.666666666666664,188.66666666666666,32.0,Camrose,Camrose
113,068,Grande Prairie-Wapiti,42.5,243.0,19.0,Grande Prairie-Wapiti,Grande Prairie-Wapiti
114,034,Calgary-Hays,93.5,127.66666666666667,6.166666666666667,Calgary-Hays,Calgary-Hays
115,053,Lac Ste. Anne-Parkland,34.0,79.2,6.4,Spruce Grove,Edmonton-Spruce Grove
116,044,Lacombe-Ponoka,38.5,167.33333333333334,16.333333333333332,Lacombe-Clearwater,Red Deer-Blackfalds
117,011,Calgary-Acadia,100.25,119.25,8.5,Calgary-Acadia,Calgary-Acadia
118,013,Lethbridge-West,120.2,112.0,10.8,Lethbridge-West,Lethbridge-Cardston
119,038,Calgary-Beddington,117.5,98.83333333333333,7.166666666666667,Calgary-Beddington,Calgary-Beddington
120,019,Edmonton-West Henday,181.5,120.5,12.0,Edmonton-West Henday,Edmonton-West Henday
121,050,Spruce Grove-Stony Plain,59.25,116.75,5.0,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
122,010,Calgary-Acadia,100.25,119.25,8.5,Calgary-Acadia,Calgary-Acadia
123,016,Drayton Valley-Devon,23.0,158.33333333333334,9.222222222222221,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
124,033,Calgary-South East,77.8,145.6,4.6,Calgary-South East,Calgary-South East
125,049,Olds-Didsbury-Three Hills,23.0,224.0,9.0,High River-Vulcan-Siksika,Drumheller-Stettler
126,045,Livingstone-Macleod,76.0,318.0,40.0,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
127,026,Sherwood Park,124.66666666666667,107.66666666666667,14.0,Sherwood Park,Sherwood Park
128,037,Calgary-North East,88.0,63.5,0.0,Calgary-North East,Calgary-North East
129,034,Leduc-Beaumont,85.8,145.2,5.6,Leduc-Devon,Leduc
130,012,Peace River,62.0,114.0,4.666666666666667,Peace River,Peace River
131,016,Calgary-West,89.71428571428571,118.85714285714286,3.0,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
132,059,Calgary-North East,69.0909090909091,44.63636363636363,0.0,Calgary-Bhullar-McCall,Calgary-McCall-Bhullar
133,017,Edmonton-Beverly-Clareview,86.4,65.4,9.0,Edmonton-Decore,Edmonton-Decore
134,036,Fort McMurray-Wood Buffalo,8.0,4.0,3.0,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
135,040,Peace River,22.333333333333332,33.333333333333336,2.3333333333333335,Peace River,Peace River
136,033,Strathcona-Sherwood Park,114.0,100.0,6.0,Strathcona-Sherwood Park,Sherwood Park-Strathcona
137,002,Edmonton-City Centre,74.8,42.0,3.2,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
138,048,Red Deer-North,100.33333333333333,158.33333333333334,7.333333333333333,Red Deer-North,Red Deer-Innisfail
139,039,Rimbey-Rocky Mountain House-Sundre,14.625,114.875,23.875,Lacombe-Clearwater,Rocky Mountain House-Banff Park
140,022,Airdrie-Cochrane,69.2,112.26666666666667,7.066666666666666,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
141,046,Lacombe-Ponoka,38.5,167.33333333333334,16.333333333333332,Drumheller-Stettler,Red Deer-Blackfalds
142,032,Lacombe-Ponoka,54.0,141.57142857142858,29.0,Lacombe-Clearwater,Red Deer-Lacombe
143,001,Grande Prairie,90.0,175.33333333333334,11.0,Grande Prairie,Grande Prairie
144,031,Calgary-Lougheed,100.4,123.8,10.0,Calgary-Lougheed,Calgary-Lougheed
145,058,Calgary-Buffalo,67.77777777777777,58.333333333333336,3.7777777777777777,Calgary-Buffalo,Calgary-Buffalo
146,035,Red Deer-South,127.66666666666667,176.0,6.666666666666667,Red Deer-South,Red Deer-Innisfail
147,048,Grande Prairie-Wapiti,29.166666666666668,69.83333333333333,5.5,Grande Prairie-Wapiti,Grande Prairie-Wapiti
148,044,St. Albert,149.66666666666666,114.0,6.666666666666667,St. Albert,St Albert
149,043,Rimbey-Rocky Mountain House-Sundre,19.75,142.0,56.5,Sylvan Lake-Innisfail,Red Deer-Lacombe
150,009,Maskwacis-Wetaskiwin,52.5,108.5,4.5,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
151,035,Cardston-Siksika,50.0,106.6,8.6,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
152,021,Calgary-Lougheed,95.2,140.6,7.0,Calgary-Lougheed,Calgary-Lougheed
153,048,Calgary-Elbow,104.0,115.4,13.0,Calgary-Elbow,Calgary-Elbow
154,004,Calgary-Fish Creek,126.33333333333333,153.83333333333334,6.833333333333333,Calgary-Fish Creek,Calgary-Fish Creek
155,026,Red Deer-North,83.66666666666667,91.0,8.0,Red Deer-North,Red Deer-Sylvan Lake
156,007,Calgary-North,78.2,102.4,0.0,Calgary-North,Calgary-North
157,001,Calgary-South East,74.2,136.8,5.6,Calgary-McKenzie,Calgary-South
158,014,Cypress-Medicine Hat,87.4,136.2,5.6,Medicine Hat-Cypress,Medicine Hat-Cypress
159,001,Calgary-Peigan,105.66666666666667,146.16666666666666,5.166666666666667,Calgary-McKenzie,Calgary-Peigan-Chestermere
160,011,Camrose,59.2,88.8,21.0,Camrose,Camrose
161,040,Calgary-East,65.875,63.25,4.75,Calgary-East,Calgary-Cross
162,035,Chestermere-Strathmore,57.833333333333336,113.66666666666667,4.333333333333333,Chestermere-Strathmore,Chestermere-Strathmore
163,014,Calgary-Foothills,111.75,98.5,3.5,Calgary-Symons Valley,Calgary-Edgemont
164,030,Calgary-Klein,113.5,90.25,5.0,Calgary-Klein,Calgary-Klein
165,033,Cypress-Medicine Hat,95.8,165.8,4.0,Medicine Hat-Cypress,Medicine Hat-Cypress
166,026,Strathcona-Sherwood Park,94.0,171.0,6.0,Strathcona-Sherwood Park,Sherwood Park-Strathcona
167,042,Calgary-North East,84.75,59.375,0.0,Calgary-North East,Calgary-North East
168,056,Calgary-Buffalo,67.77777777777777,58.333333333333336,3.7777777777777777,Calgary-Buffalo,Calgary-Buffalo
169,003,Rimbey-Rocky Mountain House-Sundre,21.9,129.2,26.8,Lacombe-Clearwater,Rocky Mountain House-Banff Park
170,052,Calgary-East,49.57142857142857,56.857142857142854,6.0,Calgary-East,Calgary-East
171,067,Airdrie-East,75.75,108.5,4.25,Airdrie-East,Calgary-Airdrie
172,044,Calgary-Varsity,143.25,96.25,1.75,Calgary-Varsity,Calgary-Mountainview
173,076,Edmonton-South West,59.22222222222222,50.111111111111114,1.5555555555555556,Edmonton-Windermere,Edmonton-Windermere
174,041,Chestermere-Strathmore,64.0,95.66666666666667,4.0,Chestermere-Strathmore,Chestermere-Strathmore
175,021,Edmonton-Riverview,152.4,44.8,6.6,Edmonton-Strathcona,Edmonton-Strathcona
176,030,Calgary-Acadia,78.0,78.875,8.625,Calgary-Acadia,Calgary-Acadia
177,065,Calgary-Shaw,82.6,110.3,2.3,Calgary-Shaw,Calgary-De Winton
178,006,Calgary-Currie,108.25,106.5,9.0,Calgary-Currie,Calgary-Currie
179,052,Bonnyville-Cold Lake-St. Paul,44.833333333333336,116.33333333333333,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
180,006,Highwood,27.571428571428573,78.28571428571429,3.857142857142857,Okotoks-Diamond Valley,Canmore-Kananaskis
181,038,Brooks-Medicine Hat,73.83333333333333,175.16666666666666,12.333333333333334,Medicine Hat-Brooks,Medicine Hat-Brooks
182,028,Fort McMurray-Lac La Biche,17.0,9.0,1.0,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
183,052,Leduc-Beaumont,76.8,128.0,11.4,Leduc-Devon,Leduc
184,023,Innisfail-Sylvan Lake,45.77777777777778,132.66666666666666,8.555555555555555,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
185,048,Calgary-Beddington,105.0,99.8,9.0,Calgary-Beddington,Calgary-Beddington
186,042,Lethbridge-East,78.0,93.25,4.25,Lethbridge-East,Lethbridge-Taber-Warner
187,004,Bonnyville-Cold Lake-St. Paul,20.5,6.0,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
188,055,Cardston-Siksika,8.142857142857142,104.71428571428571,21.571428571428573,Taber-Cardston,Lethbridge-Cardston
189,012,Calgary-Mountain View,115.8,59.4,3.0,Calgary-Mountain View,Calgary-Mountainview
190,008,Calgary-Mountain View,132.2,78.0,5.0,Calgary-Mountain View,Calgary-Mountainview
191,017,Spruce Grove-Stony Plain,112.625,147.125,6.25,Spruce Grove,Edmonton-Spruce Grove
192,037,Bonnyville-Cold Lake-St. Paul,47.666666666666664,197.33333333333334,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
193,023,Drumheller-Stettler,4.0,211.0,11.0,Drumheller-Stettler,Drumheller-Stettler
194,034,Spruce Grove-Stony Plain,71.83333333333333,99.33333333333333,8.333333333333334,Spruce Grove,Edmonton-Spruce Grove
195,003,Calgary-Bhullar-McCall,160.0,116.0,0.0,Calgary-Bhullar-McCall,Calgary-North East
196,015,Calgary-Hays,72.8,94.4,6.0,Calgary-Hays,Calgary-Hays
197,010,Lethbridge-East,97.4,131.9,5.5,Lethbridge-East,Lethbridge-Little Bow
198,038,Cypress-Medicine Hat,105.66666666666667,184.33333333333334,5.0,Medicine Hat-Cypress,Medicine Hat-Cypress
199,001,Calgary-Lougheed,116.0,142.2,8.4,Calgary-Lougheed,Calgary-De Winton
200,034,Edmonton-South West,72.125,63.375,1.625,Edmonton-Enoch,Edmonton-Enoch-Devon
201,041,Edmonton-Decore,89.75,78.0,9.25,Edmonton-Decore,Edmonton-Decore
202,037,Edmonton-Decore,82.0,72.5,6.0,Edmonton-Decore,Edmonton-Decore
203,028,Spruce Grove-Stony Plain,91.5,112.16666666666667,5.5,Spruce Grove,Edmonton-Spruce Grove
204,014,Calgary-Peigan,96.5,166.5,5.333333333333333,Calgary-McKenzie,Calgary-Peigan-Chestermere
205,039,Taber-Warner,22.5,131.5,10.166666666666666,Taber-Cardston,Lethbridge-Taber-Warner
206,032,Calgary-Currie,99.2,57.4,9.2,Calgary-Currie,Calgary-Currie
207,018,Calgary-Peigan,80.8,134.0,30.0,Calgary-McKenzie,Calgary-Peigan-Chestermere
208,032,Edmonton-Ellerslie,141.25,110.75,6.25,Edmonton-Ellerslie,Edmonton-Ellerslie
209,037,Calgary-Acadia,135.25,120.5,7.75,Calgary-Acadia,Calgary-Acadia
210,005,Calgary-Foothills,73.75,77.5,3.5,Calgary-Edgemont,Calgary-Edgemont
211,031,Edmonton-McClung,70.6,50.8,6.0,Edmonton-McClung,Edmonton-McClung
212,015,Calgary-Shaw,54.75,63.0,1.5,Calgary-Lougheed,Calgary-Fish Creek
213,053,Calgary-North East,88.0,63.5,0.0,Calgary-North East,Calgary-North East
214,031,Calgary-East,40.57142857142857,49.857142857142854,7.142857142857143,Calgary-East,Calgary-East
215,024,Calgary-Glenmore,104.16666666666667,124.5,6.833333333333333,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
216,006,Edmonton-Gold Bar,160.8,91.4,7.8,Edmonton-Gold Bar,Edmonton-Gold Bar
217,044,Peace River,19.454545454545453,38.72727272727273,2.6363636363636362,Peace River,Peace River
218,002,Lacombe-Ponoka,28.6,203.6,19.6,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
219,041,Calgary-South East,76.83333333333333,113.83333333333333,4.5,Calgary-South East,Calgary-South East
220,005,Sherwood Park,158.0,132.0,17.333333333333332,Sherwood Park,Sherwood Park
221,026,Calgary-Elbow,95.2,75.2,13.0,Calgary-Elbow,Calgary-Elbow
222,018,Edmonton-Riverview,150.2,71.0,11.2,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
223,013,Edmonton-Castle Downs,113.33333333333333,90.0,7.666666666666667,Edmonton-Castle Downs,Edmonton-Castledowns
224,019,Edmonton-South West,101.8,78.2,4.4,Edmonton-Enoch,Edmonton-Enoch-Devon
225,026,Vermilion-Lloydminster-Wainwright,30.357142857142858,157.71428571428572,13.357142857142858,Lloydminster-Wainwright,Lloydminster-Wainwright
226,025,Red Deer-North,59.75,111.5,10.0,Red Deer-North,Red Deer-Blackfalds
227,048,Calgary-Glenmore,129.66666666666666,125.0,4.333333333333333,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
228,002,Calgary-Lougheed,116.0,142.2,8.4,Calgary-Lougheed,Calgary-Lougheed
229,003,Calgary-Peigan,105.66666666666667,146.16666666666666,5.166666666666667,Calgary-McKenzie,Calgary-Peigan-Chestermere
230,036,Lesser Slave Lake,21.375,13.75,0.625,Lesser Slave Lake,Lesser Slave Lake
231,044,Airdrie-East,69.2,139.4,6.4,Airdrie-East,Airdrie-East
232,022,Edmonton-Manning,134.25,95.25,6.5,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
233,060,Edmonton-South,70.25,55.0,1.25,Edmonton-Windermere,Edmonton-Windermere
234,010,Brooks-Medicine Hat,15.0,104.0,14.0,Medicine Hat-Brooks,Medicine Hat-Brooks
235,050,Edmonton-Gold Bar,122.6,43.2,7.4,Edmonton-Gold Bar,Edmonton-Gold Bar
236,044,Central Peace-Notley,64.0,207.0,9.0,Central Peace-Notley,Central Peace-Notley
237,028,Athabasca-Barrhead-Westlock,42.5,170.5,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
238,049,Cypress-Medicine Hat,36.0,255.0,9.0,Medicine Hat-Cypress,Medicine Hat-Cypress
239,020,Edmonton-West Henday,181.5,120.5,12.0,Edmonton-West Henday,Edmonton-West Henday
240,046,Lethbridge-West,104.8,113.4,8.6,Lethbridge-West,Lethbridge-Fort Macleod-Crowsnest Pass
241,004,Fort McMurray-Wood Buffalo,38.75,121.0,19.0,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
242,035,Calgary-Currie,124.5,103.5,10.166666666666666,Calgary-Currie,Calgary-Elbow
243,018,Calgary-Falconridge,69.6,65.0,6.2,Calgary-Cross,Calgary-Falconridge
244,017,Calgary-North West,74.66666666666667,77.0,7.0,Calgary-North West,Calgary-North West-Bearspaw
245,050,Calgary-Bow,119.16666666666667,102.5,10.166666666666666,Calgary-Bow,Calgary-Bow-Springbank
246,029,Edmonton-City Centre,90.0,23.2,2.0,Edmonton-City Centre,Edmonton-City Centre
247,031,Edmonton-City Centre,90.0,23.2,2.0,Edmonton-City Centre,Edmonton-City Centre
248,037,Athabasca-Barrhead-Westlock,65.5,149.5,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
249,012,Lac Ste. Anne-Parkland,59.0,147.0,7.0,Stony Plain-Drayton Valley,Lac Ste Anne-Parkland
250,049,Lac Ste. Anne-Parkland,56.57142857142857,128.85714285714286,6.428571428571429,Spruce Grove,Edmonton-Spruce Grove
251,030,Edmonton-South West,89.25,84.125,2.0,Edmonton-McClung,Edmonton-McClung
252,014,Maskwacis-Wetaskiwin,46.5,298.0,24.0,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
253,027,Morinville-St. Albert,60.0,137.0,7.666666666666667,St. Albert-Sturgeon,St Albert-Sturgeon
254,014,Calgary-Cross,86.25,117.5,7.5,Calgary-East,Calgary-Cross
255,004,Calgary-Buffalo,93.42857142857143,52.285714285714285,3.857142857142857,Calgary-Elbow,Calgary-Elbow
256,025,Edmonton-Decore,86.2,77.0,12.8,Edmonton-Decore,Edmonton-Decore
257,026,Edmonton-Decore,86.2,77.0,12.8,Edmonton-Decore,Edmonton-Decore
258,005,Airdrie-Cochrane,88.66666666666667,120.66666666666667,6.833333333333333,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
259,029,Calgary-Foothills,108.33333333333333,108.33333333333333,1.6666666666666667,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
260,028,Edmonton-Decore,102.8,85.0,14.4,Edmonton-Decore,Edmonton-Decore
261,005,Edmonton-Strathcona,124.33333333333333,24.0,7.666666666666667,Edmonton-Strathcona,Edmonton-Strathcona
262,030,Grande Prairie-Wapiti,44.0,298.0,6.0,Grande Prairie-Wapiti,Grande Prairie-Wapiti
263,034,Morinville-St. Albert,128.0,190.5,11.5,St. Albert-Sturgeon,St Albert-Sturgeon
264,032,Edmonton-Whitemud,117.66666666666667,87.5,8.166666666666666,Edmonton-Whitemud,Edmonton-Whitemud
265,028,Calgary-West,83.66666666666667,121.5,2.8333333333333335,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
266,023,Red Deer-South,86.25,149.25,3.75,Red Deer-South,Red Deer-Innisfail
267,027,Brooks-Medicine Hat,28.7,92.9,14.0,Medicine Hat-Brooks,Medicine Hat-Brooks
268,004,Maskwacis-Wetaskiwin,90.5,9.25,4.25,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
269,001,Lethbridge-East,97.4,131.9,5.5,Lethbridge-East,Lethbridge-Little Bow
270,033,Red Deer-South,91.33333333333333,145.66666666666666,6.666666666666667,Red Deer-South,Red Deer-Innisfail
271,019,Calgary-Foothills,107.5,115.5,3.75,Calgary-Symons Valley,Calgary-Edgemont
272,002,Edmonton-Ellerslie,175.0,115.33333333333333,3.6666666666666665,Edmonton-Beaumont,Edmonton-Beaumont
273,012,Fort McMurray-Wood Buffalo,28.0,121.8,24.6,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
274,050,St. Albert,162.5,133.0,6.0,St. Albert,St Albert
275,032,Edmonton-Manning,93.83333333333333,63.333333333333336,3.6666666666666665,Edmonton-Manning,Edmonton-Manning
276,026,Edmonton-Manning,93.83333333333333,63.333333333333336,3.6666666666666665,Edmonton-Manning,Edmonton-Manning
277,062,Airdrie-East,63.142857142857146,130.14285714285714,4.428571428571429,Airdrie-East,Calgary-Airdrie
278,060,Highwood,56.40909090909091,125.81818181818181,4.954545454545454,Okotoks-Diamond Valley,Calgary-De Winton
279,005,Grande Prairie,45.666666666666664,153.16666666666666,7.166666666666667,Grande Prairie,Grande Prairie
280,042,Fort McMurray-Lac La Biche,29.0,148.0,4.0,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
281,011,Edmonton-City Centre,45.8,20.3,2.4,Edmonton-City Centre,Edmonton-City Centre
282,023,St. Albert,140.0,106.0,7.333333333333333,St. Albert,St Albert
283,031,Calgary-Hays,93.6,147.4,5.6,Calgary-Hays,Calgary-Hays
284,054,Taber-Warner,29.333333333333332,183.33333333333334,12.0,Taber-Cardston,Medicine Hat-Cypress
285,048,Edmonton-South West,70.42857142857143,50.0,1.7142857142857142,Edmonton-Windermere,Edmonton-Windermere
286,010,Spruce Grove-Stony Plain,100.8,138.2,4.8,Spruce Grove,Edmonton-Spruce Grove
287,049,Airdrie-East,69.2,139.4,6.4,Airdrie-East,Airdrie-East
288,006,Calgary-Varsity,136.6,123.4,3.4,Calgary-Varsity,Calgary-Varsity
289,006,Fort Saskatchewan-Vegreville,54.0,161.0,15.0,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
290,011,Calgary-Currie,157.75,76.5,12.0,Calgary-Currie,Calgary-Currie
291,063,Brooks-Medicine Hat,55.166666666666664,75.83333333333333,5.333333333333333,Medicine Hat-Brooks,Medicine Hat-Brooks
292,018,Innisfail-Sylvan Lake,37.5,209.0,14.0,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
293,016,Innisfail-Sylvan Lake,46.166666666666664,112.5,8.083333333333334,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
294,046,Spruce Grove-Stony Plain,54.285714285714285,95.28571428571429,7.714285714285714,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
295,030,Edmonton-Manning,93.83333333333333,63.333333333333336,3.6666666666666665,Edmonton-Manning,Edmonton-Manning
296,003,Camrose,63.333333333333336,147.0,20.5,Camrose,Sherwood Park-Strathcona
297,057,Airdrie-East,52.285714285714285,99.28571428571429,6.714285714285714,Airdrie-East,Airdrie-East
298,020,Grande Prairie,56.2,128.6,10.8,Grande Prairie,Grande Prairie
299,039,Drayton Valley-Devon,63.44444444444444,111.22222222222223,8.777777777777779,Leduc-Devon,Edmonton-Enoch-Devon
300,037,Drayton Valley-Devon,63.44444444444444,111.22222222222223,8.777777777777779,Leduc-Devon,Edmonton-Enoch-Devon
301,033,Airdrie-Cochrane,69.2,112.26666666666667,7.066666666666666,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
302,050,Calgary-North East,69.0909090909091,44.63636363636363,0.0,Calgary-North East,Calgary-North East
303,003,Airdrie-East,45.714285714285715,100.28571428571429,2.5714285714285716,Airdrie-East,Airdrie-East
304,039,Edmonton-Ellerslie,160.66666666666666,97.33333333333333,4.333333333333333,Edmonton-Ellerslie,Edmonton-Ellerslie
