csd_anchoring,chain
0.18211678832116787,0
0.18165271204950856,0
0.18165271204950856,0
0.18165271204950856,0
0.1841339155749636,0
0.18261185885776646,0
0.183206106870229,0
0.183206106870229,0
0.18333939614405237,0
0.1823124320405944,0
0.1822125813449024,0
0.18280739934711643,0
0.1815217391304348,0
0.18244719592134012,0
0.1813868613138686,0
0.18118847976667882,0
0.18079301564205166,0
0.18013773106197897,0
0.17960812772133528,0
0.18092820884699057,0
0.18073161897863094,0
0.18139029688631428,0
0.1815217391304348,0
0.1814559942049982,0
0.1815217391304348,0
0.18155410312273057,0
0.18171926006528835,0
0.18204941860465115,0
0.1822480902146235,0
0.18191721132897604,0
0.18191721132897604,0
0.1825801749271137,0
0.1829134720700986,0
0.18171846435100547,0
0.182117991938439,0
0.18218475073313783,0
0.1823184152604549,0
0.18308823529411763,0
0.1820503465888362,0
0.18188458728999268,0
0.1822840409956076,0
0.18251928020565553,0
0.18251928020565553,0
0.18298969072164947,0
0.1827877896285399,0
0.1822550831792976,0
0.1841620626151013,0
0.18532246108228317,0
0.18615040953090098,0
0.1862453531598513,0
0.1861069836552749,0
0.1869402985074627,0
0.1864532936360253,0
0.18659217877094972,0
0.18666169895678092,0
0.18504672897196262,0
0.18532384874578808,0
0.1879219804951238,0
0.18728971962616822,0
0.18628185907046477,0
0.18593340815563036,0
0.18614232209737827,0
0.1871939736346516,0
0.18898528857035082,0
0.18912797281993204,0
0.18932222642938282,0
0.18910741301059,0
0.19018867924528302,0
0.18983050847457628,0
0.19002644503211183,0
0.18988297470743676,0
0.18894358197652406,0
0.18671726755218215,0
0.185493010955799,0
0.185493010955799,0
0.18566037735849056,0
0.18521312712184082,0
0.18229954614220878,0
0.182368520620507,0
0.182368520620507,0
0.18112921561197423,0
0.18143939393939393,0
0.18164580963215776,0
0.18157695223654283,0
0.18130204390613172,0
0.18037735849056605,0
0.18030931723877783,0
0.18030931723877783,0
0.1819554548886372,0
0.18216175359032502,0
0.17843583902809415,0
0.1788154897494305,0
0.18226600985221675,0
0.18212798182506626,0
0.18275075987841946,0
0.18205904617713853,0
0.18344094189137866,0
0.18267776096822996,0
0.18351063829787234,0
0.18397853583748563,0
0.1821319018404908,0
0.18140417457305502,0
0.1831306990881459,0
