ed_2019,sheet_num,poll_letter,poll_name,ballot_type,ndp_votes,ucp_votes,other_votes,valid_votes,voting_areas,lat,lon,ed_2026_majority,ed_2026_minority
Edmonton-Ellerslie,31,,Ellerslie Curling Club,Advance,1104,490,22,1616,,,,,
Edmonton-Ellerslie,31,,Grace Point Church of God,Advance,1716,903,19,2638,,,,,
Edmonton-Ellerslie,31,,Vote Anywhere (Out of ED),Advance,2593,1334,55,3982,,,,,
Edmonton-Ellerslie,31,,Laurel Heights Retirement Residence,Mobile,33,32,7,72,,,,,
Edmonton-Ellerslie,31,,Returning Office,Special Ballot,133,81,1,215,,,,,
Edmonton-Ellerslie,31,,Centralized,Special Ballot,69,21,1,91,,,,,
Edmonton-Glenora,32,A,Grovenor School,Election Day,503,261,23,787,"008,009,010",,,,
Edmonton-Glenora,32,B,Brightview School,Election Day,340,227,26,593,"011,012,013",,,,
Edmonton-Glenora,32,C,Youngstown School,Election Day,587,378,40,1005,"014,015,016,017",,,,
Edmonton-Glenora,32,D,High Park Community League,Election Day,554,407,31,992,"018,019,020,021",,,,
Edmonton-Glenora,32,E,Matheson Senior's Residence,Election Day,204,103,16,323,033,,,,
Edmonton-Glenora,32,F,Kirk Centre,Election Day,369,221,23,613,"036,039",,,,
Edmonton-Glenora,32,G,Woodcroft Community League,Election Day,470,266,14,750,"022,023,034,035",,,,
Edmonton-Glenora,32,H,St. Andrew's Centre,Election Day,329,151,15,495,"030,032",,,,
Edmonton-Glenora,32,I,St. Pius X School,Election Day,421,203,21,645,"037,038,040",,,,
Edmonton-Glenora,32,J,Amiskwaciy Academy,Election Day,293,127,12,432,"041,045,046",,,,
Edmonton-Glenora,32,K,Inglewood School,Election Day,582,217,33,832,"031,042,043,044",,,,
Edmonton-Glenora,32,L,Westglen School,Election Day,655,216,20,891,"026,027,028,029",,,,
Edmonton-Glenora,32,M,Westmount Presbyterian Church,Election Day,411,161,24,596,"024,025",,,,
Edmonton-Glenora,32,N,Westminster School,Election Day,582,239,15,836,"002,005,006",,,,
Edmonton-Glenora,32,O,Glenora School,Election Day,543,235,18,796,"001,003,004,007",,,,
Edmonton-Glenora,32,,Central Lions Seniors Centre,Advance,596,155,17,768,,,,,
Edmonton-Glenora,32,,Telus World of Science,Advance,2987,885,79,3951,,,,,
Edmonton-Glenora,32,,Vote Anywhere (Out of ED),Advance,1510,450,49,2009,,,,,
Edmonton-Glenora,32,,McQueen Place Lodge,Mobile,34,17,1,52,,,,,
Edmonton-Glenora,32,,Returning Office,Special Ballot,320,93,4,417,,,,,
Edmonton-Glenora,32,,Centralized,Special Ballot,153,44,1,198,,,,,
Edmonton-Gold Bar,33,A,Avonmore School,Election Day,699,270,36,1005,"049,051,052,053",,,,
Edmonton-Gold Bar,33,B,Vimy Ridge Academy,Election Day,468,201,18,687,"040,041,042,046,048",,,,
Edmonton-Gold Bar,33,C,École Maurice Lavallee School,Election Day,613,216,37,866,"043,044,045,047,050",,,,
Edmonton-Gold Bar,33,D,École Publique Gabrielle Roy School,Election Day,537,160,23,720,"022,024,025,026",,,,
Edmonton-Gold Bar,33,E,Cloverdale Community Hall,Election Day,206,58,8,272,021,,,,
Edmonton-Gold Bar,33,F,École Michaelle Jean School,Election Day,806,379,31,1216,"015,017,018,019,020",,,,
Edmonton-Gold Bar,33,G,Holyrood School,Election Day,499,172,30,701,"023,027,028",,,,
Edmonton-Gold Bar,33,H,Fulton Place Community League,Election Day,601,320,25,946,"012,013,014,016",,,,
Edmonton-Gold Bar,33,I,Suzuki Charter School,Election Day,418,205,15,638,"010,011",,,,
Edmonton-Gold Bar,33,J,Gold Bar Community League,Election Day,804,457,39,1300,"005,006,007,008,009",,,,
Edmonton-Gold Bar,33,K,Austin O'Brien High School,Election Day,515,279,31,825,"004,030,031,032",,,,
Edmonton-Gold Bar,33,L,Ottewell School,Election Day,552,296,19,867,"029,033,034",,,,
Edmonton-Gold Bar,33,M,Kenilworth Community League,Election Day,626,428,34,1088,"003,035,036,037,038,039",,,,
Edmonton-Gold Bar,33,N,Twin Parks Community Hall,Election Day,260,277,35,572,"001,002",,,,
Edmonton-Gold Bar,33,,Bonnie Doon Shopping Centre,Advance,5009,1501,146,6656,,,,,
Edmonton-Gold Bar,33,,"Kings University, Capilano Public Library, La Cité Francophone",Advance,1366,434,34,1834,,,,,
Edmonton-Gold Bar,33,,Vote Anywhere (Out of ED),Advance,791,251,26,1068,,,,,
Edmonton-Gold Bar,33,,"Central Baptist Manor, Extendicare Holyrood, Good Samaritan Place, Hardisty CC, Jubilee Nursing Home, Manoir St. Thomas, Montgomery Place, Ottewell Place, St. Thomas Health Centre",Mobile,212,148,43,403,,,,,
Edmonton-Gold Bar,33,,Returning Office,Special Ballot,341,82,7,430,,,,,
Edmonton-Gold Bar,33,,Centralized,Special Ballot,185,40,0,225,,,,,
Edmonton-Highlands-Norwood,34,A,Riverdale Community League,Election Day,629,161,29,819,"024,025,026",,,,
Edmonton-Highlands-Norwood,34,B,St. Teresa of Calcutta School,Election Day,305,129,13,447,"027,028,029,030",,,,
Edmonton-Highlands-Norwood,34,C,Boyle Street Community League,Election Day,221,69,14,304,"020,021,022,023",,,,
Edmonton-Highlands-Norwood,34,D,Alberta Avenue Community League,Election Day,503,181,35,719,"008,009,010,011,016",,,,
Edmonton-Highlands-Norwood,34,E,Delton Community League,Election Day,428,245,28,701,"001,002,003,004",,,,
Edmonton-Highlands-Norwood,34,F,Santa Maria Goretti Centre,Election Day,456,147,25,628,"015,017,018,019",,,,
Edmonton-Highlands-Norwood,34,G,St. Alphonsus Catholic Parish,Election Day,242,113,17,372,"005,006,007",,,,
