parent_ed_2019,VA_NUMBER,election_day_ndp,election_day_ucp,apportioned_advance_ndp,apportioned_advance_ucp,full_ndp,full_ucp,pct_advance_ndp
Edmonton-North West,1,129.2,102.6,104.61627260083449,62.38289290681501,233.81627260083448,164.982892906815,44.74
Calgary-North West,41,82.0,93.42857142857143,102.87441845694596,101.2170406008352,184.87441845694596,194.64561202940664,55.65
Highwood,33,45.875,159.875,60.9518787878788,131.44723232323236,106.8268787878788,291.32223232323236,57.06
Highwood,71,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Vermilion-Lloydminster-Wainwright,53,18.0,134.0,20.396360363963602,70.74892510748926,38.3963603639636,204.74892510748924,53.12
Calgary-Bow,47,130.66666666666666,91.0,97.86534345203347,106.44288772134658,228.53201011870013,197.44288772134658,42.82
Lac Ste. Anne-Parkland,64,85.0,220.5,42.21127959152096,88.84221723657745,127.21127959152096,309.3422172365774,33.18
Grande Prairie,17,56.2,128.6,37.34995054401583,54.572766238048146,93.54995054401584,183.17276623804815,39.93
Grande Prairie,2,90.0,175.33333333333334,53.62655236839214,78.35483752793347,143.62655236839214,253.68817086126683,37.34
Edmonton-City Centre,54,100.4,28.2,104.71287101627684,27.809684037751325,205.11287101627684,56.00968403775133,51.05
Edmonton-Highlands-Norwood,20,55.25,17.25,34.43697295725502,9.412983425414366,89.68697295725502,26.662983425414367,38.4
Lethbridge-West,42,113.4,120.6,136.00930585889282,86.68065710758711,249.40930585889282,207.2806571075871,54.53
Edmonton-McClung,14,124.5,89.83333333333333,110.23076923076924,58.871794871794876,234.73076923076923,148.7051282051282,46.96
Calgary-North,18,86.5,80.75,39.30971993410214,39.26379736408567,125.80971993410213,120.01379736408566,31.25
Cardston-Siksika,9,28.166666666666668,98.66666666666667,9.742250009303712,40.63990919578728,37.90891667597038,139.30657586245394,25.7
Airdrie-East,11,78.8,123.4,60.41370909959398,99.59488894196322,139.21370909959398,222.9948889419632,43.4
Brooks-Medicine Hat,28,28.7,92.9,24.92337186354666,59.9486514425336,53.62337186354666,152.8486514425336,46.48
Taber-Warner,36,17.0,195.0,31.614698537281477,125.75288381496017,48.61469853728148,320.75288381496017,65.03
Calgary-Hays,17,97.14285714285714,118.14285714285714,79.13992770469112,95.68478976577933,176.28278484754827,213.82764690863647,44.89
Calgary-Beddington,44,105.0,99.8,80.65529880478088,71.80239043824703,185.6552988047809,171.60239043824703,43.44
Fort Saskatchewan-Vegreville,15,96.0,162.66666666666666,76.55334937825909,94.54873646209384,172.5533493782591,257.2154031287605,44.37
Edmonton-South West,72,70.42857142857143,50.0,55.46157954707307,40.87327303802877,125.8901509756445,90.87327303802877,44.06
Fort McMurray-Lac La Biche,35,33.333333333333336,87.0,17.815634933462636,43.85835892462692,51.148968266795976,130.8583589246269,34.83
Calgary-Hays,39,90.16666666666667,140.83333333333334,84.9165647634277,102.66908098955882,175.08323143009437,243.50241432289215,48.5
Edmonton-Meadows,26,120.16666666666667,65.5,77.91538723984989,40.230945069942,198.08205390651656,105.73094506994201,39.33
Calgary-Foothills,41,112.2,121.0,120.02151226840259,111.49692538808212,232.2215122684026,232.4969253880821,51.68
Calgary-Currie,12,106.2,92.0,63.87817614964926,42.94590802805924,170.07817614964927,134.94590802805925,37.56
Grande Prairie,28,28.666666666666668,76.0,21.15419276843609,30.908817818807922,49.82085943510276,106.90881781880792,42.46
Fort McMurray-Wood Buffalo,22,24.6,116.46666666666667,20.554743698668933,63.641801189464736,45.15474369866894,180.1084678561314,45.52
Maskwacis-Wetaskiwin,45,56.0,196.0,42.42979217217006,91.08049372296657,98.42979217217007,287.0804937229666,43.11
Calgary-North West,23,94.28571428571429,89.71428571428571,107.90085584083583,106.162498610648,202.18657012655012,195.8767843249337,53.37
Chestermere-Strathmore,18,49.6,149.8,62.39476072607261,166.92757838283828,111.99476072607261,316.72757838283826,55.71
Chestermere-Strathmore,19,49.6,149.8,62.39476072607261,166.92757838283828,111.99476072607261,316.72757838283826,55.71
Taber-Warner,26,38.81818181818182,116.9090909090909,23.222975383517657,92.37336619855348,62.04115720169948,209.2824571076444,37.43
Edmonton-West Henday,28,140.5,105.5,52.70994816094792,33.500370278943464,193.20994816094793,139.00037027894348,27.28
Peace River,11,62.0,114.0,31.945743351775832,126.4008566839193,93.94574335177583,240.4008566839193,34.0
Banff-Kananaskis,16,54.0,163.2,153.7993784959602,107.45257924176506,207.7993784959602,270.65257924176507,74.01
Calgary-East,32,65.875,63.25,28.911567564347,33.912237845567205,94.786567564347,97.1622378455672,30.5
Airdrie-Cochrane,56,38.0,95.33333333333333,47.9130211614288,71.86019924873426,85.9130211614288,167.19353258206758,55.77
Edmonton-Mill Woods,30,136.33333333333334,85.0,94.0514233241506,50.7603305785124,230.38475665748393,135.7603305785124,40.82
Cardston-Siksika,14,38.0,121.0,12.213017751479292,50.94674556213018,50.21301775147929,171.9467455621302,24.32
Livingstone-Macleod,28,27.0,111.0,45.410364402124145,100.63816150888113,72.41036440212415,211.63816150888113,62.71
Calgary-North East,40,84.75,59.375,78.08260959470637,58.39804332092638,162.83260959470635,117.77304332092638,47.95
Rimbey-Rocky Mountain House-Sundre,68,24.7,115.6,16.920470366886168,73.17245531514581,41.62047036688617,188.7724553151458,40.65
Edmonton-Meadows,36,104.0,66.75,71.65557830092116,36.998746161719545,175.65557830092115,103.74874616171954,40.79
Airdrie-East,59,63.142857142857146,130.14285714285714,57.75028148350336,95.20410112934594,120.8931386263605,225.3469582722031,47.77
Grande Prairie-Wapiti,8,37.0,198.0,21.793893129770996,69.37022900763358,58.79389312977099,267.3702290076336,37.07
Morinville-St. Albert,23,101.66666666666667,150.0,78.33025853896021,85.97176313834011,179.9969252056269,235.97176313834012,43.52
Calgary-North,8,78.2,102.4,42.447446457990125,42.397858319604616,120.64744645799013,144.79785831960461,35.18
Edmonton-Beverly-Clareview,11,118.0,113.66666666666667,84.90312905317771,48.5361948767834,202.9031290531777,162.20286154345007,41.84
Edmonton-Gold Bar,22,134.25,40.0,109.47184684684686,33.935810810810814,243.72184684684686,73.9358108108108,44.92
Camrose,8,33.666666666666664,124.5,38.22336284297105,75.26993470207823,71.89002950963771,199.76993470207822,53.17
Grande Prairie-Wapiti,18,24.25,115.25,12.937225921715124,41.17934870878675,37.187225921715125,156.42934870878673,34.79
Rimbey-Rocky Mountain House-Sundre,57,15.125,138.0,18.46719190968956,79.86124176857952,33.59219190968956,217.86124176857953,54.97
Lethbridge-West,49,109.0,121.8,134.14934953945496,85.49528060013293,243.14934953945496,207.2952806001329,55.17
Peace River,30,22.333333333333332,33.333333333333336,10.10405140103516,39.979058837527525,32.43738473436849,73.31239217086086,31.15
Highwood,45,51.1578947368421,115.84210526315789,49.47248484848485,106.6910707070707,100.63037958532695,222.53317597022857,49.16
Cypress-Medicine Hat,16,104.0,150.66666666666666,52.16500711237553,81.81288213421175,156.16500711237552,232.4795488008784,33.4
Calgary-West,34,74.625,115.5,97.90974453311225,126.28366929215463,172.53474453311225,241.78366929215463,56.75
Edmonton-Meadows,10,88.33333333333333,79.0,70.2217673149096,36.25841009894234,158.55510064824293,115.25841009894233,44.29
Fort Saskatchewan-Vegreville,57,69.2,96.0,48.89154632972321,60.384476534296006,118.09154632972322,156.384476534296,41.4
Lesser Slave Lake,25,41.166666666666664,73.16666666666667,26.923157736755222,55.33918655260395,68.08982440342189,128.50585321927062,39.54
Livingstone-Macleod,61,27.0,94.66666666666667,40.03570774583409,88.7268815235305,67.03570774583409,183.39354819019718,59.72
Bonnyville-Cold Lake-St. Paul,36,47.666666666666664,197.33333333333334,46.99457593688362,129.21696252465483,94.66124260355028,326.5502958579882,49.65
Sherwood Park,46,152.5,143.75,126.88474038687445,89.97239407941107,279.38474038687445,233.72239407941106,45.42
Grande Prairie-Wapiti,4,37.0,198.0,21.793893129770996,69.37022900763358,58.79389312977099,267.3702290076336,37.07
Calgary-Fish Creek,32,134.8,164.8,60.242266045177495,69.50204374327716,195.0422660451775,234.30204374327718,30.89
Grande Prairie-Wapiti,69,38.5,159.5,18.362514211466625,58.448107844729584,56.862514211466625,217.94810784472958,32.29
Edmonton-South West,14,100.66666666666667,79.5,82.97306691037998,61.148291237398915,183.63973357704666,140.64829123739892,45.18
Calgary-Klein,44,72.0,96.66666666666667,50.135955374870015,40.23314739529168,122.13595537487001,136.89981406195835,41.05
Lethbridge-West,26,120.2,112.0,134.96308042920896,86.01388282214413,255.16308042920895,198.01388282214413,52.89
Edmonton-Castle Downs,18,133.33333333333334,83.66666666666667,97.0796189580148,62.269787133952725,230.41295229134815,145.9364538006194,42.13
Edmonton-Riverview,1,100.66666666666667,72.0,53.994479593102604,17.687569780424266,154.66114625976928,89.68756978042427,34.91
St. Albert,31,114.5,83.25,100.09529023011386,59.140775539453784,214.59529023011385,142.39077553945378,46.64
Edmonton-Decore,8,82.5,73.75,51.678829673272624,38.74866095340118,134.17882967327262,112.49866095340118,38.51
Fort McMurray-Lac La Biche,32,30.0,140.0,25.168902537578795,61.96056246969452,55.168902537578795,201.96056246969454,45.62
Airdrie-Cochrane,60,69.14285714285714,114.85714285714286,66.11996920277176,99.1670749632533,135.2628263456289,214.02421782039616,48.88
Central Peace-Notley,5,11.0,74.0,9.789719626168225,34.38084112149532,20.789719626168225,108.38084112149532,47.09
Livingstone-Macleod,39,37.285714285714285,91.85714285714286,42.49582755643916,94.17898344102335,79.78154184215344,186.0361262981662,53.27
Edmonton-Strathcona,1,113.25,23.25,57.24091278597143,11.825455812333061,170.49091278597143,35.07545581233306,33.57
Edmonton-City Centre,49,91.875,29.625,98.93167829298318,26.274312679524012,190.80667829298318,55.899312679524016,51.85
Peace River,22,13.5,88.25,18.468632875245405,73.07549527039085,31.968632875245405,161.32549527039083,57.77
Fort McMurray-Lac La Biche,39,3.0,95.0,14.509132051074834,35.71844189429449,17.509132051074836,130.7184418942945,82.87
Central Peace-Notley,37,27.5,113.83333333333333,16.277808319589518,57.16657504123143,43.77780831958952,170.99990837456477,37.18
Lac Ste. Anne-Parkland,66,66.0,149.0,29.7067925112177,62.52398267058641,95.7067925112177,211.5239826705864,31.04
Calgary-Peigan,16,80.8,134.0,54.97233117401722,68.14357973200816,135.7723311740172,202.14357973200816,40.49
Calgary-Mountain View,2,116.0,98.25,100.22781878140704,47.91017587939699,216.22781878140705,146.160175879397,46.35
Calgary-Mountain View,1,116.0,98.25,100.22781878140704,47.91017587939699,216.22781878140705,146.160175879397,46.35
Highwood,36,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Highwood,68,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Calgary-South East,35,77.8,145.6,86.46983960031554,122.06815671838021,164.26983960031555,267.6681567183802,52.64
Edmonton-Glenora,25,205.5,80.5,114.0653339834227,33.29926864943929,319.5653339834227,113.79926864943928,35.69
Calgary-North West,49,72.66666666666667,88.77777777777777,94.67387894730344,93.14861744038137,167.3405456139701,181.92639521815914,56.58
West Yellowhead,23,25.0,98.0,36.29273959341723,75.49080348499517,61.29273959341723,173.49080348499518,59.21
Drumheller-Stettler,42,12.0,184.0,20.42397137745975,94.31842576028623,32.42397137745975,278.31842576028623,62.99
Cypress-Medicine Hat,47,54.0,265.5,65.4452347083926,102.64089990267276,119.4452347083926,368.14089990267274,54.79
Calgary-South East,46,89.6,140.4,89.02445437812256,125.67446752563767,178.62445437812255,266.07446752563766,49.84
Calgary-South East,45,77.8,102.8,69.90354982908232,98.68177754404418,147.7035498290823,201.48177754404418,47.33
Calgary-North East,33,88.0,63.5,82.07816377171214,61.38632133995037,170.07816377171213,124.88632133995037,48.26
Highwood,35,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Highwood,67,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Edmonton-Highlands-Norwood,1,107.0,61.25,79.9175268973539,21.844613259668506,186.9175268973539,83.0946132596685,42.76
Edmonton-Beverly-Clareview,42,92.6,77.0,62.15642023346304,35.53268482490272,154.75642023346302,112.53268482490272,40.16
Edmonton-McClung,33,125.6,80.8,106.15068788132551,56.692714439526256,231.75068788132552,137.49271443952625,45.8
Airdrie-Cochrane,10,88.66666666666667,120.66666666666667,75.22344322344323,112.82051282051283,163.8901098901099,233.4871794871795,45.9
Edmonton-South,23,82.16666666666667,73.5,49.66554389263147,28.972583424721915,131.83221055929815,102.47258342472192,37.67
Edmonton-South West,55,67.28571428571429,67.57142857142857,62.10644257703081,45.7703081232493,129.3921568627451,113.34173669467788,48.0
Olds-Didsbury-Three Hills,33,54.0,236.0,38.57163510192281,127.07676738470434,92.57163510192281,363.07676738470434,41.67
Grande Prairie-Wapiti,22,46.0,238.0,26.33815169725516,83.83465973688483,72.33815169725516,321.8346597368848,36.41
Calgary-Currie,22,124.83333333333333,95.5,71.01156144453104,47.7417511041829,195.84489477786437,143.2417511041829,36.26
Calgary-Bow,36,115.5,154.5,119.20440330247686,129.65223917938454,234.70440330247686,284.15223917938454,50.79
Calgary-Mountain View,39,121.25,65.75,87.48005653266333,41.81658291457288,208.73005653266333,107.56658291457288,41.91
Highwood,5,27.571428571428573,78.28571428571429,31.35937662337662,67.62881385281383,58.93080519480519,145.9145281385281,53.21
Lac Ste. Anne-Parkland,28,52.666666666666664,151.0,28.14085306101397,59.22814482438494,80.80751972768064,210.22814482438494,34.82
Innisfail-Sylvan Lake,48,37.3,128.9,37.992278997137156,89.19174112952197,75.29227899713715,218.09174112952198,50.46
Fort McMurray-Lac La Biche,37,33.333333333333336,87.0,17.815634933462636,43.85835892462692,51.148968266795976,130.8583589246269,34.83
Fort McMurray-Lac La Biche,38,9.0,64.5,10.881849038306127,26.788831420720864,19.88184903830613,91.28883142072087,54.73
Edmonton-Gold Bar,32,128.75,69.75,124.70680975092739,38.65858505564388,253.4568097509274,108.40858505564388,49.2
Highwood,8,42.333333333333336,111.66666666666667,45.621333333333325,98.38577777777776,87.95466666666667,210.05244444444443,51.87
Leduc-Beaumont,9,113.16666666666667,131.0,99.6155363312386,128.45003944612208,212.78220299790527,259.4500394461221,46.82
Leduc-Beaumont,8,113.16666666666667,131.0,99.6155363312386,128.45003944612208,212.78220299790527,259.4500394461221,46.82
Calgary-Shaw,21,97.8,130.0,50.96414072094199,67.07453586650291,148.76414072094198,197.0745358665029,34.26
Calgary-Foothills,45,67.14285714285714,71.42857142857143,71.31883539595104,66.25338007010515,138.46169253880817,137.6819514986766,51.51
Calgary-Foothills,40,112.2,121.0,120.02151226840259,111.49692538808212,232.2215122684026,232.4969253880821,51.68
Calgary-Glenmore,35,106.66666666666667,128.0,113.1839061375837,110.26177430959103,219.85057280425036,238.26177430959103,51.48
Calgary-Glenmore,29,139.0,139.33333333333334,134.24511594443524,130.7792351541314,273.24511594443527,270.1125684874647,49.13
Calgary-Falconridge,45,102.8,52.0,73.04444444444445,45.68888888888888,175.84444444444443,97.68888888888888,41.54
Edmonton-West Henday,40,124.16666666666667,104.83333333333333,49.06739076771167,31.185304040154694,173.23405743437834,136.01863737348802,28.32
Bonnyville-Cold Lake-St. Paul,18,27.615384615384617,144.15384615384616,32.94784554695798,90.59387042937338,60.56323016234259,234.74771658321953,54.4
Bonnyville-Cold Lake-St. Paul,33,49.54545454545455,111.9090909090909,30.969338353953738,85.15373856912316,80.51479289940829,197.06282947821407,38.46
Edmonton-Decore,47,76.8,65.8,47.16416711301554,35.36357793251205,123.96416711301553,101.16357793251206,38.05
Airdrie-Cochrane,7,88.66666666666667,120.66666666666667,75.22344322344323,112.82051282051283,163.8901098901099,233.4871794871795,45.9
Chestermere-Strathmore,5,55.285714285714285,159.14285714285714,67.09738920320603,179.50873703441772,122.38310348892031,338.6515941772749,54.83
Peace River,39,1.0,64.0,11.798143851508122,46.682134570765655,12.798143851508122,110.68213457076565,92.19
Calgary-Glenmore,41,129.66666666666666,125.0,122.8302617743096,119.65908462006753,252.49692844097626,244.65908462006752,48.65
Lethbridge-West,25,105.33333333333333,94.33333333333333,116.05352451492419,73.96255499635996,221.38685784825753,168.2958883296933,52.42
Lethbridge-West,24,105.33333333333333,94.33333333333333,116.05352451492419,73.96255499635996,221.38685784825753,168.2958883296933,52.42
Calgary-East,33,65.875,63.25,28.911567564347,33.912237845567205,94.786567564347,97.1622378455672,30.5
Calgary-Klein,21,100.25,103.5,60.56443225867447,48.601801077810336,160.81443225867446,152.10180107781034,37.66
Fort McMurray-Lac La Biche,8,37.22222222222222,122.22222222222223,23.606127543415408,58.113338002621994,60.828349765637626,180.33556022484422,38.81
Strathcona-Sherwood Park,32,114.0,100.0,53.410775143209335,63.31085490537307,167.41077514320932,163.31085490537308,31.9
